2026-09-15 17:17:16.985 3369632 DEBUG nova.cmd.compute [-] ******************************************************************************** [00;33m{{(pid=3369632) log_opt_values /opt/stack/data/venv/lib/python3.12/site-packages/oslo_config/cfg.py:3533}}[00m
2026-09-15 17:25:13.168 3369632 DEBUG oslo_concurrency.processutils [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Running cmd (subprocess): /opt/stack/data/venv/bin/python3.12 -m oslo_concurrency.prlimit --as=2147483648 --cpu=30 -- env LC_ALL=C LANG=C qemu-img info /opt/stack/data/nova/instances/_base/53a9b01837e368ae13b405454b7aeb14e27bada7 --force-share --output=json [00;33m{{(pid=3369632) execute /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/processutils.py:440}}[00m
2026-09-15 17:25:13.211 3369632 DEBUG oslo_concurrency.processutils [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] CMD "/opt/stack/data/venv/bin/python3.12 -m oslo_concurrency.prlimit --as=2147483648 --cpu=30 -- env LC_ALL=C LANG=C qemu-img info /opt/stack/data/nova/instances/_base/53a9b01837e368ae13b405454b7aeb14e27bada7 --force-share --output=json" returned: 0 in 0.043s [00;33m{{(pid=3369632) execute /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/processutils.py:468}}[00m
2026-09-15 17:25:13.212 3369632 DEBUG nova.virt.disk.api [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Checking if we can resize image /opt/stack/data/nova/instances/84b7dcbb-2e96-47f8-ad84-7f1dae071485/disk. size=1073741824 [00;33m{{(pid=3369632) can_resize_image /opt/stack/nova/nova/virt/disk/api.py:178}}[00m
2026-09-15 17:25:13.212 3369632 DEBUG oslo_concurrency.processutils [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Running cmd (subprocess): /opt/stack/data/venv/bin/python3.12 -m oslo_concurrency.prlimit --as=2147483648 --cpu=30 -- env LC_ALL=C LANG=C qemu-img info /opt/stack/data/nova/instances/84b7dcbb-2e96-47f8-ad84-7f1dae071485/disk --force-share --output=json [00;33m{{(pid=3369632) execute /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/processutils.py:440}}[00m
2026-09-15 17:25:13.258 3369632 DEBUG oslo_concurrency.processutils [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] CMD "/opt/stack/data/venv/bin/python3.12 -m oslo_concurrency.prlimit --as=2147483648 --cpu=30 -- env LC_ALL=C LANG=C qemu-img info /opt/stack/data/nova/instances/84b7dcbb-2e96-47f8-ad84-7f1dae071485/disk --force-share --output=json" returned: 0 in 0.045s [00;33m{{(pid=3369632) execute /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/processutils.py:468}}[00m
2026-09-15 17:25:13.259 3369632 DEBUG nova.virt.disk.api [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Cannot resize image /opt/stack/data/nova/instances/84b7dcbb-2e96-47f8-ad84-7f1dae071485/disk to a smaller size. [00;33m{{(pid=3369632) can_resize_image /opt/stack/nova/nova/virt/disk/api.py:184}}[00m
2026-09-15 17:25:13.259 3369632 DEBUG nova.virt.libvirt.driver [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] [instance: 84b7dcbb-2e96-47f8-ad84-7f1dae071485] Created local disks [00;33m{{(pid=3369632) _create_image /opt/stack/nova/nova/virt/libvirt/driver.py:5496}}[00m
2026-09-15 17:25:13.259 3369632 DEBUG nova.virt.libvirt.driver [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] [instance: 84b7dcbb-2e96-47f8-ad84-7f1dae071485] Ensure instance console log exists: /opt/stack/data/nova/instances/84b7dcbb-2e96-47f8-ad84-7f1dae071485/console.log [00;33m{{(pid=3369632) _ensure_console_log_for_instance /opt/stack/nova/nova/virt/libvirt/driver.py:5233}}[00m
2026-09-15 17:25:13.260 3369632 DEBUG oslo_concurrency.lockutils [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Acquiring lock "vgpu_resources" by "nova.virt.libvirt.driver.LibvirtDriver._allocate_mdevs" [00;33m{{(pid=3369632) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
2026-09-15 17:25:13.260 3369632 DEBUG oslo_concurrency.lockutils [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Lock "vgpu_resources" acquired by "nova.virt.libvirt.driver.LibvirtDriver._allocate_mdevs" :: waited 0.000s [00;33m{{(pid=3369632) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:525}}[00m
2026-09-15 17:25:13.260 3369632 DEBUG oslo_concurrency.lockutils [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Lock "vgpu_resources" "released" by "nova.virt.libvirt.driver.LibvirtDriver._allocate_mdevs" :: held 0.000s [00;33m{{(pid=3369632) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:544}}[00m
2026-09-15 17:25:13.285 3369632 DEBUG nova.network.neutron [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] [instance: 84b7dcbb-2e96-47f8-ad84-7f1dae071485] Successfully created port: 5f4f693c-1e18-4a06-99b4-e687555ee7fd [00;33m{{(pid=3369632) _create_port_minimal /opt/stack/nova/nova/network/neutron.py:531}}[00m
2026-09-15 17:25:13.588 3369632 DEBUG nova.network.neutron [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] [instance: 84b7dcbb-2e96-47f8-ad84-7f1dae071485] Successfully updated port: 5f4f693c-1e18-4a06-99b4-e687555ee7fd [00;33m{{(pid=3369632) _update_port /opt/stack/nova/nova/network/neutron.py:569}}[00m
2026-09-15 17:25:13.602 3369632 DEBUG oslo_concurrency.lockutils [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Acquiring lock "refresh_cache-84b7dcbb-2e96-47f8-ad84-7f1dae071485" [00;33m{{(pid=3369632) lock /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:396}}[00m
2026-09-15 17:25:13.603 3369632 DEBUG oslo_concurrency.lockutils [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Acquired lock "refresh_cache-84b7dcbb-2e96-47f8-ad84-7f1dae071485" [00;33m{{(pid=3369632) lock /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:399}}[00m
2026-09-15 17:25:13.604 3369632 DEBUG nova.network.neutron [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] [instance: 84b7dcbb-2e96-47f8-ad84-7f1dae071485] Building network info cache for instance [00;33m{{(pid=3369632) _get_instance_nw_info /opt/stack/nova/nova/network/neutron.py:2049}}[00m
2026-09-15 17:25:13.609 3369632 DEBUG nova.compute.manager [req-3d6cf2b2-39d4-4c8d-8a7c-bf927865b0bd 634b6a4ae5884fa492ff0014b0bb80cc 4efec0d60f534f8eb6d66ab52f697a08 - - default default] [instance: 84b7dcbb-2e96-47f8-ad84-7f1dae071485] Received event network-changed-5f4f693c-1e18-4a06-99b4-e687555ee7fd [00;33m{{(pid=3369632) external_instance_event /opt/stack/nova/nova/compute/manager.py:11665}}[00m
2026-09-15 17:25:13.609 3369632 DEBUG nova.compute.manager [req-3d6cf2b2-39d4-4c8d-8a7c-bf927865b0bd 634b6a4ae5884fa492ff0014b0bb80cc 4efec0d60f534f8eb6d66ab52f697a08 - - default default] [instance: 84b7dcbb-2e96-47f8-ad84-7f1dae071485] Refreshing instance network info cache due to event network-changed-5f4f693c-1e18-4a06-99b4-e687555ee7fd. [00;33m{{(pid=3369632) external_instance_event /opt/stack/nova/nova/compute/manager.py:11670}}[00m
2026-09-15 17:25:13.610 3369632 DEBUG oslo_concurrency.lockutils [req-3d6cf2b2-39d4-4c8d-8a7c-bf927865b0bd 634b6a4ae5884fa492ff0014b0bb80cc 4efec0d60f534f8eb6d66ab52f697a08 - - default default] Acquiring lock "refresh_cache-84b7dcbb-2e96-47f8-ad84-7f1dae071485" [00;33m{{(pid=3369632) lock /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:396}}[00m
2026-09-15 17:25:13.648 3369632 DEBUG nova.network.neutron [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] [instance: 84b7dcbb-2e96-47f8-ad84-7f1dae071485] Instance cache missing network info. [00;33m{{(pid=3369632) _get_preexisting_port_ids /opt/stack/nova/nova/network/neutron.py:3365}}[00m
2026-09-15 17:25:13.722 3369632 WARNING neutronclient.v2_0.client [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] The python binding code in neutronclient is deprecated in favor of OpenstackSDK, please use that as this will be removed in a future release.
2026-09-15 17:25:13.796 3369632 DEBUG nova.network.neutron [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] [instance: 84b7dcbb-2e96-47f8-ad84-7f1dae071485] Updating instance_info_cache with network_info: [{"id": "5f4f693c-1e18-4a06-99b4-e687555ee7fd", "address": "fa:16:3e:6d:c5:72", "network": {"id": "869e6b05-8a00-4b32-87f9-81abb13266db", "bridge": "br-int", "label": "tempest-ServerActionsTestOtherA-1934925433-network", "subnets": [{"cidr": "10.1.0.0/28", "dns": [], "gateway": {"address": "10.1.0.1", "type": "gateway", "version": 4, "meta": {}}, "ips": [{"address": "10.1.0.14", "type": "fixed", "version": 4, "meta": {}, "floating_ips": []}], "routes": [], "version": 4, "meta": {"enable_dhcp": true, "dhcp_server": "10.1.0.2"}}], "meta": {"injected": false, "tenant_id": "2d4846a460be44d3b302d39b2a592cdc", "mtu": 1450, "physical_network": null, "tunneled": true}}, "type": "ovs", "details": {"connectivity": "l2", "port_filter": true, "ovs_hybrid_plug": false, "ovs_create_tap": true, "datapath_type": "system", "bridge_name": "br-int", "bound_drivers": {"0": "openvswitch"}}, "devname": "tap5f4f693c-1e", "ovs_interfaceid": "5f4f693c-1e18-4a06-99b4-e687555ee7fd", "qbh_params": null, "qbg_params": null, "active": false, "vnic_type": "normal", "profile": {}, "preserve_on_delete": false, "delegate_create": true, "meta": {}}] [00;33m{{(pid=3369632) update_instance_cache_with_nw_info /opt/stack/nova/nova/network/neutron.py:106}}[00m
2026-09-15 17:25:13.812 3369632 DEBUG oslo_concurrency.lockutils [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Releasing lock "refresh_cache-84b7dcbb-2e96-47f8-ad84-7f1dae071485" [00;33m{{(pid=3369632) lock /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:419}}[00m
2026-09-15 17:25:13.813 3369632 DEBUG nova.compute.manager [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] [instance: 84b7dcbb-2e96-47f8-ad84-7f1dae071485] Instance network_info: |[{"id": "5f4f693c-1e18-4a06-99b4-e687555ee7fd", "address": "fa:16:3e:6d:c5:72", "network": {"id": "869e6b05-8a00-4b32-87f9-81abb13266db", "bridge": "br-int", "label": "tempest-ServerActionsTestOtherA-1934925433-network", "subnets": [{"cidr": "10.1.0.0/28", "dns": [], "gateway": {"address": "10.1.0.1", "type": "gateway", "version": 4, "meta": {}}, "ips": [{"address": "10.1.0.14", "type": "fixed", "version": 4, "meta": {}, "floating_ips": []}], "routes": [], "version": 4, "meta": {"enable_dhcp": true, "dhcp_server": "10.1.0.2"}}], "meta": {"injected": false, "tenant_id": "2d4846a460be44d3b302d39b2a592cdc", "mtu": 1450, "physical_network": null, "tunneled": true}}, "type": "ovs", "details": {"connectivity": "l2", "port_filter": true, "ovs_hybrid_plug": false, "ovs_create_tap": true, "datapath_type": "system", "bridge_name": "br-int", "bound_drivers": {"0": "openvswitch"}}, "devname": "tap5f4f693c-1e", "ovs_interfaceid": "5f4f693c-1e18-4a06-99b4-e687555ee7fd", "qbh_params": null, "qbg_params": null, "active": false, "vnic_type": "normal", "profile": {}, "preserve_on_delete": false, "delegate_create": true, "meta": {}}]| [00;33m{{(pid=3369632) _allocate_network_async /opt/stack/nova/nova/compute/manager.py:2022}}[00m
2026-09-15 17:25:13.816 3369632 DEBUG nova.virt.libvirt.driver [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] [instance: 84b7dcbb-2e96-47f8-ad84-7f1dae071485] Start _get_guest_xml network_info=[{"id": "5f4f693c-1e18-4a06-99b4-e687555ee7fd", "address": "fa:16:3e:6d:c5:72", "network": {"id": "869e6b05-8a00-4b32-87f9-81abb13266db", "bridge": "br-int", "label": "tempest-ServerActionsTestOtherA-1934925433-network", "subnets": [{"cidr": "10.1.0.0/28", "dns": [], "gateway": {"address": "10.1.0.1", "type": "gateway", "version": 4, "meta": {}}, "ips": [{"address": "10.1.0.14", "type": "fixed", "version": 4, "meta": {}, "floating_ips": []}], "routes": [], "version": 4, "meta": {"enable_dhcp": true, "dhcp_server": "10.1.0.2"}}], "meta": {"injected": false, "tenant_id": "2d4846a460be44d3b302d39b2a592cdc", "mtu": 1450, "physical_network": null, "tunneled": true}}, "type": "ovs", "details": {"connectivity": "l2", "port_filter": true, "ovs_hybrid_plug": false, "ovs_create_tap": true, "datapath_type": "system", "bridge_name": "br-int", "bound_drivers": {"0": "openvswitch"}}, "devname": "tap5f4f693c-1e", "ovs_interfaceid": "5f4f693c-1e18-4a06-99b4-e687555ee7fd", "qbh_params": null, "qbg_params": null, "active": false, "vnic_type": "normal", "profile": {}, "preserve_on_delete": false, "delegate_create": true, "meta": {}}] disk_info={'disk_bus': 'virtio', 'cdrom_bus': 'ide', 'mapping': {'root': {'bus': 'virtio', 'dev': 'vda', 'type': 'disk', 'boot_index': '1'}, 'disk': {'bus': 'virtio', 'dev': 'vda', 'type': 'disk', 'boot_index': '1'}}} image_meta=ImageMeta(checksum='1352196d1db841ad1931906db5e76ff6',container_format='bare',created_at=2026-09-16T00:17:37Z,direct_url=<?>,disk_format='raw',id=42f138b6-ecb0-4d3b-b72b-cea8fc44c174,min_disk=0,min_ram=0,name='cirros-0.6.1-x86_64-disk',owner='084fbe9e0de14305bed0bde532b2150e',properties=ImageMetaProps,protected=<?>,size=117440512,status='active',tags=<?>,updated_at=2026-09-16T00:17:39Z,virtual_size=<?>,visibility=<?>) rescue=None block_device_info={'root_device_name': '/dev/vda', 'image': [{'encryption_secret_uuid': None, 'device_type': 'disk', 'size': 0, 'disk_bus': 'virtio', 'encryption_format': None, 'encrypted': False, 'boot_index': 0, 'device_name': '/dev/vda', 'guest_format': None, 'encryption_options': None, 'image_id': '42f138b6-ecb0-4d3b-b72b-cea8fc44c174'}], 'ephemerals': [], 'block_device_mapping': [], 'swap': None}share_info=None [00;33m{{(pid=3369632) _get_guest_xml /opt/stack/nova/nova/virt/libvirt/driver.py:8359}}[00m
2026-09-15 17:25:13.818 3369632 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 16 [00;33m{{(pid=3369632) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 17:25:13.820 3369632 DEBUG oslo_concurrency.lockutils [req-3d6cf2b2-39d4-4c8d-8a7c-bf927865b0bd 634b6a4ae5884fa492ff0014b0bb80cc 4efec0d60f534f8eb6d66ab52f697a08 - - default default] Acquired lock "refresh_cache-84b7dcbb-2e96-47f8-ad84-7f1dae071485" [00;33m{{(pid=3369632) lock /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:399}}[00m
2026-09-15 17:25:13.820 3369632 DEBUG nova.network.neutron [req-3d6cf2b2-39d4-4c8d-8a7c-bf927865b0bd 634b6a4ae5884fa492ff0014b0bb80cc 4efec0d60f534f8eb6d66ab52f697a08 - - default default] [instance: 84b7dcbb-2e96-47f8-ad84-7f1dae071485] Refreshing network info cache for port 5f4f693c-1e18-4a06-99b4-e687555ee7fd [00;33m{{(pid=3369632) _get_instance_nw_info /opt/stack/nova/nova/network/neutron.py:2046}}[00m
2026-09-15 17:25:13.824 3369632 DEBUG nova.virt.driver [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] InstanceDriverMetadata: InstanceDriverMetadata(root_type='image', root_id='42f138b6-ecb0-4d3b-b72b-cea8fc44c174', instance_meta=NovaInstanceMeta(name='tempest-ServerActionsTestOtherA-server-1189058450', uuid='84b7dcbb-2e96-47f8-ad84-7f1dae071485'), owner=OwnerMeta(userid='415f7c135fa54a00ab8f086a8e4bccce', username='tempest-ServerActionsTestOtherA-863948053-project-member', projectid='2d4846a460be44d3b302d39b2a592cdc', projectname='tempest-ServerActionsTestOtherA-863948053'), image=ImageMeta(id='42f138b6-ecb0-4d3b-b72b-cea8fc44c174', name=None, container_format='bare', disk_format='raw', min_disk=1, min_ram=0, properties={'hw_rng_model': 'virtio'}), flavor=FlavorMeta(name='m1.nano', flavorid='42', memory_mb=192, vcpus=1, root_gb=1, ephemeral_gb=0, extra_specs={'hw_rng:allowed': 'True'}, swap=0), network_info=[{"id": "5f4f693c-1e18-4a06-99b4-e687555ee7fd", "address": "fa:16:3e:6d:c5:72", "network": {"id": "869e6b05-8a00-4b32-87f9-81abb13266db", "bridge": "br-int", "label": "tempest-ServerActionsTestOtherA-1934925433-network", "subnets": [{"cidr": "10.1.0.0/28", "dns": [], "gateway": {"address": "10.1.0.1", "type": "gateway", "version": 4, "meta": {}}, "ips": [{"address": "10.1.0.14", "type": "fixed", "version": 4, "meta": {}, "floating_ips": []}], "routes": [], "version": 4, "meta": {"enable_dhcp": true, "dhcp_server": "10.1.0.2"}}], "meta": {"injected": false, "tenant_id": "2d4846a460be44d3b302d39b2a592cdc", "mtu": 1450, "physical_network": null, "tunneled": true}}, "type": "ovs", "details": {"connectivity": "l2", "port_filter": true, "ovs_hybrid_plug": false, "ovs_create_tap": true, "datapath_type": "system", "bridge_name": "br-int", "bound_drivers": {"0": "openvswitch"}}, "devname": "tap5f4f693c-1e", "ovs_interfaceid": "5f4f693c-1e18-4a06-99b4-e687555ee7fd", "qbh_params": null, "qbg_params": null, "active": false, "vnic_type": "normal", "profile": {}, "preserve_on_delete": false, "delegate_create": true, "meta": {}}], nova_package='34.1.0', creation_time=1789518313.8246922) [00;33m{{(pid=3369632) get_instance_driver_metadata /opt/stack/nova/nova/virt/driver.py:457}}[00m
2026-09-15 17:25:13.826 3369632 DEBUG nova.virt.libvirt.host [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Searching host: 'devstack-92-210' for CPU controller through CGroups V1... [00;33m{{(pid=3369632) _has_cgroupsv1_cpu_controller /opt/stack/nova/nova/virt/libvirt/host.py:1788}}[00m
2026-09-15 17:25:13.827 3369632 DEBUG nova.virt.libvirt.host [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] CPU controller missing on host. [00;33m{{(pid=3369632) _has_cgroupsv1_cpu_controller /opt/stack/nova/nova/virt/libvirt/host.py:1798}}[00m
2026-09-15 17:25:13.829 3369632 DEBUG nova.virt.libvirt.host [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Searching host: 'devstack-92-210' for CPU controller through CGroups V2... [00;33m{{(pid=3369632) _has_cgroupsv2_cpu_controller /opt/stack/nova/nova/virt/libvirt/host.py:1807}}[00m
2026-09-15 17:25:13.829 3369632 DEBUG nova.virt.libvirt.host [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] CPU controller found on host. [00;33m{{(pid=3369632) _has_cgroupsv2_cpu_controller /opt/stack/nova/nova/virt/libvirt/host.py:1814}}[00m
2026-09-15 17:25:13.830 3369632 DEBUG nova.virt.libvirt.driver [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] CPU mode 'custom' models 'Nehalem' was chosen, with extra flags: '' [00;33m{{(pid=3369632) _get_guest_cpu_model_config /opt/stack/nova/nova/virt/libvirt/driver.py:6035}}[00m
2026-09-15 17:25:13.830 3369632 DEBUG nova.virt.hardware [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Getting desirable topologies for flavor Flavor(created_at=2026-09-16T00:18:05Z,deleted=False,deleted_at=None,description=None,disabled=False,ephemeral_gb=0,extra_specs={hw_rng:allowed='True'},flavorid='42',id=11,is_public=True,memory_mb=192,name='m1.nano',projects=<?>,root_gb=1,rxtx_factor=1.0,swap=0,updated_at=None,vcpu_weight=0,vcpus=1) and image_meta ImageMeta(checksum='1352196d1db841ad1931906db5e76ff6',container_format='bare',created_at=2026-09-16T00:17:37Z,direct_url=<?>,disk_format='raw',id=42f138b6-ecb0-4d3b-b72b-cea8fc44c174,min_disk=0,min_ram=0,name='cirros-0.6.1-x86_64-disk',owner='084fbe9e0de14305bed0bde532b2150e',properties=ImageMetaProps,protected=<?>,size=117440512,status='active',tags=<?>,updated_at=2026-09-16T00:17:39Z,virtual_size=<?>,visibility=<?>), allow threads: True [00;33m{{(pid=3369632) _get_desirable_cpu_topologies /opt/stack/nova/nova/virt/hardware.py:804}}[00m
2026-09-15 17:25:13.830 3369632 DEBUG nova.virt.hardware [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Flavor limits 0:0:0 [00;33m{{(pid=3369632) get_cpu_topology_constraints /opt/stack/nova/nova/virt/hardware.py:589}}[00m
2026-09-15 17:25:13.830 3369632 DEBUG nova.virt.hardware [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Image limits 0:0:0 [00;33m{{(pid=3369632) get_cpu_topology_constraints /opt/stack/nova/nova/virt/hardware.py:593}}[00m
2026-09-15 17:25:13.830 3369632 DEBUG nova.virt.hardware [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Flavor pref 0:0:0 [00;33m{{(pid=3369632) get_cpu_topology_constraints /opt/stack/nova/nova/virt/hardware.py:629}}[00m
2026-09-15 17:25:13.830 3369632 DEBUG nova.virt.hardware [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Image pref 0:0:0 [00;33m{{(pid=3369632) get_cpu_topology_constraints /opt/stack/nova/nova/virt/hardware.py:633}}[00m
2026-09-15 17:25:13.830 3369632 DEBUG nova.virt.hardware [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Chose sockets=0, cores=0, threads=0; limits were sockets=65536, cores=65536, threads=65536 [00;33m{{(pid=3369632) get_cpu_topology_constraints /opt/stack/nova/nova/virt/hardware.py:671}}[00m
2026-09-15 17:25:13.830 3369632 DEBUG nova.virt.hardware [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Topology preferred VirtCPUTopology(cores=0,sockets=0,threads=0), maximum VirtCPUTopology(cores=65536,sockets=65536,threads=65536) [00;33m{{(pid=3369632) _get_desirable_cpu_topologies /opt/stack/nova/nova/virt/hardware.py:810}}[00m
2026-09-15 17:25:13.831 3369632 DEBUG nova.virt.hardware [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Build topologies for 1 vcpu(s) 1:1:1 [00;33m{{(pid=3369632) _get_possible_cpu_topologies /opt/stack/nova/nova/virt/hardware.py:712}}[00m
2026-09-15 17:25:13.831 3369632 DEBUG nova.virt.hardware [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Got 1 possible topologies [00;33m{{(pid=3369632) _get_possible_cpu_topologies /opt/stack/nova/nova/virt/hardware.py:742}}[00m
2026-09-15 17:25:13.831 3369632 DEBUG nova.virt.hardware [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Possible topologies [VirtCPUTopology(cores=1,sockets=1,threads=1)] [00;33m{{(pid=3369632) _get_desirable_cpu_topologies /opt/stack/nova/nova/virt/hardware.py:816}}[00m
2026-09-15 17:25:13.831 3369632 DEBUG nova.virt.hardware [req-f262f873-e9b1-4463-a129-7a5aa6ff9ae1 415f7c135fa54a00ab8f086a8e4bccce 2d4846a460be44d3b302d39b2a592cdc - - default default] Sorted desired topologies [VirtCPUTopology(cores=1,sockets=1,threads=1)] [00;33m{{(pid=3369632) _get_desirable_cpu_topologies /opt/stack/nova/nova/virt/hardware.py:818}}[00m
