2026-09-15 20:45:22.067 3768011 DEBUG nova.cmd.compute [-] ******************************************************************************** [00;33m{{(pid=3768011) log_opt_values /opt/stack/data/venv/lib/python3.12/site-packages/oslo_config/cfg.py:3533}}[00m
    </serial>
    <graphics type="vnc" autoport="yes" listen="0.0.0.0"/>
    <video>
      <model type="virtio"/>
    </video>
    <rng model="virtio">
      <backend model="random">/dev/urandom</backend>
    </rng>
    <controller type="usb" index="0" model="none"/>
    <memballoon model="virtio" autodeflate="on" freePageReporting="on">
      <stats period="10"/>
    </memballoon>
  </devices>
</domain>
 [00;33m{{(pid=3768011) _get_guest_xml /opt/stack/nova/nova/virt/libvirt/driver.py:8366}}[00m
2026-09-15 20:59:37.765 3768011 DEBUG nova.compute.manager [req-8a0bae65-52b9-494b-8183-ece9efe1a16e 9698e6a5ab15433ba8dbff41a0fccde4 5e9500a683db43a4b71d1bf4fea0b5a6 - - default default] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] Preparing to wait for external event network-vif-plugged-a9bc3e4c-46b1-4b6d-9876-8a3a358640b4 [00;33m{{(pid=3768011) prepare_for_instance_event /opt/stack/nova/nova/compute/manager.py:307}}[00m
2026-09-15 20:59:37.765 3768011 DEBUG oslo_concurrency.lockutils [req-8a0bae65-52b9-494b-8183-ece9efe1a16e 9698e6a5ab15433ba8dbff41a0fccde4 5e9500a683db43a4b71d1bf4fea0b5a6 - - default default] Acquiring lock "8dcbd0e9-b851-4d0a-bf2f-9db6c4071875-events" by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" [00;33m{{(pid=3768011) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
2026-09-15 20:59:37.765 3768011 DEBUG oslo_concurrency.lockutils [req-8a0bae65-52b9-494b-8183-ece9efe1a16e 9698e6a5ab15433ba8dbff41a0fccde4 5e9500a683db43a4b71d1bf4fea0b5a6 - - default default] Lock "8dcbd0e9-b851-4d0a-bf2f-9db6c4071875-events" acquired by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" :: waited 0.000s [00;33m{{(pid=3768011) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:525}}[00m
2026-09-15 20:59:37.766 3768011 DEBUG oslo_concurrency.lockutils [req-8a0bae65-52b9-494b-8183-ece9efe1a16e 9698e6a5ab15433ba8dbff41a0fccde4 5e9500a683db43a4b71d1bf4fea0b5a6 - - default default] Lock "8dcbd0e9-b851-4d0a-bf2f-9db6c4071875-events" "released" by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" :: held 0.000s [00;33m{{(pid=3768011) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:544}}[00m
2026-09-15 20:59:37.766 3768011 DEBUG nova.virt.libvirt.vif [req-8a0bae65-52b9-494b-8183-ece9efe1a16e 9698e6a5ab15433ba8dbff41a0fccde4 5e9500a683db43a4b71d1bf4fea0b5a6 - - default default] vif_type=ovs instance=Instance(access_ip_v4=None,access_ip_v6=None,architecture=None,auto_disk_config=False,availability_zone='nova',cell_name=None,cleaned=False,compute_id=1,config_drive='',created_at=2026-09-16T03:58:33Z,default_ephemeral_device=None,default_swap_device=None,deleted=False,deleted_at=None,device_metadata=None,disable_terminate=False,display_description=None,display_name='tempest-ServerBootFromVolumeStableRescueTest-server-1793545478',ec2_ids=EC2Ids,ephemeral_gb=0,ephemeral_key_uuid=None,fault=<?>,flavor=Flavor(11),hidden=False,host='devstack-92-210',hostname='tempest-serverbootfromvolumestablerescuetest-server-1793545478',id=16,image_ref='82885ea7-d7b9-43f1-9acd-0e23644ad360',info_cache=InstanceInfoCache,instance_type_id=11,kernel_id='',key_data=None,key_name=None,keypairs=KeyPairList,launch_index=0,launched_at=None,launched_on='devstack-92-210',locked=False,locked_by=None,memory_mb=192,metadata={},migration_context=None,new_flavor=None,node='devstack-92-210',numa_topology=None,old_flavor=None,os_type=None,pci_devices=PciDeviceList,pci_requests=InstancePCIRequests,power_state=0,progress=0,project_id='5e9500a683db43a4b71d1bf4fea0b5a6',ramdisk_id='',reservation_id='r-8d5z011l',resources=None,root_device_name='/dev/vda',root_gb=1,security_groups=SecurityGroupList,services=<?>,shutdown_terminate=False,system_metadata={boot_roles='reader,member',image_base_image_ref='82885ea7-d7b9-43f1-9acd-0e23644ad360',image_container_format='bare',image_disk_format='raw',image_hw_machine_type='pc',image_hw_rng_model='virtio',image_min_disk='1',image_min_ram='0',image_owner_specified.openstack.md5='',image_owner_specified.openstack.object='images/cirros-0.6.1-x86_64-disk',image_owner_specified.openstack.sha256='',network_allocated='True',owner_project_name='tempest-ServerBootFromVolumeStableRescueTest-889363758',owner_user_name='tempest-ServerBootFromVolumeStableRescueTest-889363758-project-member'},tags=TagList,task_state='spawning',terminated_at=None,trusted_certs=None,updated_at=2026-09-16T03:58:34Z,user_data=None,user_id='9698e6a5ab15433ba8dbff41a0fccde4',uuid=8dcbd0e9-b851-4d0a-bf2f-9db6c4071875,vcpu_model=VirtCPUModel,vcpus=1,vm_mode=None,vm_state='building') vif={"id": "a9bc3e4c-46b1-4b6d-9876-8a3a358640b4", "address": "fa:16:3e:7d:7c:b2", "network": {"id": "1fc9d90d-064f-49a4-ad04-7f5637a7a08d", "bridge": "br-int", "label": "tempest-ServerBootFromVolumeStableRescueTest-1430283884-network", "subnets": [{"cidr": "10.1.0.0/28", "dns": [], "gateway": {"address": "10.1.0.1", "type": "gateway", "version": 4, "meta": {}}, "ips": [{"address": "10.1.0.14", "type": "fixed", "version": 4, "meta": {}, "floating_ips": []}], "routes": [], "version": 4, "meta": {"enable_dhcp": true, "dhcp_server": "10.1.0.2"}}], "meta": {"injected": false, "tenant_id": "5e9500a683db43a4b71d1bf4fea0b5a6", "mtu": 1450, "physical_network": null, "tunneled": true}}, "type": "ovs", "details": {"connectivity": "l2", "port_filter": true, "ovs_hybrid_plug": false, "ovs_create_tap": true, "datapath_type": "system", "bridge_name": "br-int", "bound_drivers": {"0": "openvswitch"}}, "devname": "tapa9bc3e4c-46", "ovs_interfaceid": "a9bc3e4c-46b1-4b6d-9876-8a3a358640b4", "qbh_params": null, "qbg_params": null, "active": false, "vnic_type": "normal", "profile": {}, "preserve_on_delete": false, "delegate_create": true, "meta": {}} [00;33m{{(pid=3768011) plug /opt/stack/nova/nova/virt/libvirt/vif.py:766}}[00m
2026-09-15 20:59:37.766 3768011 DEBUG nova.network.os_vif_util [req-8a0bae65-52b9-494b-8183-ece9efe1a16e 9698e6a5ab15433ba8dbff41a0fccde4 5e9500a683db43a4b71d1bf4fea0b5a6 - - default default] Converting VIF {"id": "a9bc3e4c-46b1-4b6d-9876-8a3a358640b4", "address": "fa:16:3e:7d:7c:b2", "network": {"id": "1fc9d90d-064f-49a4-ad04-7f5637a7a08d", "bridge": "br-int", "label": "tempest-ServerBootFromVolumeStableRescueTest-1430283884-network", "subnets": [{"cidr": "10.1.0.0/28", "dns": [], "gateway": {"address": "10.1.0.1", "type": "gateway", "version": 4, "meta": {}}, "ips": [{"address": "10.1.0.14", "type": "fixed", "version": 4, "meta": {}, "floating_ips": []}], "routes": [], "version": 4, "meta": {"enable_dhcp": true, "dhcp_server": "10.1.0.2"}}], "meta": {"injected": false, "tenant_id": "5e9500a683db43a4b71d1bf4fea0b5a6", "mtu": 1450, "physical_network": null, "tunneled": true}}, "type": "ovs", "details": {"connectivity": "l2", "port_filter": true, "ovs_hybrid_plug": false, "ovs_create_tap": true, "datapath_type": "system", "bridge_name": "br-int", "bound_drivers": {"0": "openvswitch"}}, "devname": "tapa9bc3e4c-46", "ovs_interfaceid": "a9bc3e4c-46b1-4b6d-9876-8a3a358640b4", "qbh_params": null, "qbg_params": null, "active": false, "vnic_type": "normal", "profile": {}, "preserve_on_delete": false, "delegate_create": true, "meta": {}} [00;33m{{(pid=3768011) nova_to_osvif_vif /opt/stack/nova/nova/network/os_vif_util.py:511}}[00m
2026-09-15 20:59:37.767 3768011 DEBUG nova.network.os_vif_util [req-8a0bae65-52b9-494b-8183-ece9efe1a16e 9698e6a5ab15433ba8dbff41a0fccde4 5e9500a683db43a4b71d1bf4fea0b5a6 - - default default] Converted object VIFOpenVSwitch(active=False,address=fa:16:3e:7d:7c:b2,bridge_name='br-int',has_traffic_filtering=True,id=a9bc3e4c-46b1-4b6d-9876-8a3a358640b4,network=Network(1fc9d90d-064f-49a4-ad04-7f5637a7a08d),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapa9bc3e4c-46') [00;33m{{(pid=3768011) nova_to_osvif_vif /opt/stack/nova/nova/network/os_vif_util.py:550}}[00m
2026-09-15 20:59:37.767 3768011 DEBUG os_vif [req-8a0bae65-52b9-494b-8183-ece9efe1a16e 9698e6a5ab15433ba8dbff41a0fccde4 5e9500a683db43a4b71d1bf4fea0b5a6 - - default default] Plugging vif VIFOpenVSwitch(active=False,address=fa:16:3e:7d:7c:b2,bridge_name='br-int',has_traffic_filtering=True,id=a9bc3e4c-46b1-4b6d-9876-8a3a358640b4,network=Network(1fc9d90d-064f-49a4-ad04-7f5637a7a08d),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapa9bc3e4c-46') [00;33m{{(pid=3768011) plug /opt/stack/data/venv/lib/python3.12/site-packages/os_vif/__init__.py:93}}[00m
2026-09-15 20:59:37.767 3768011 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 12 [00;33m{{(pid=3768011) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 20:59:37.768 3768011 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] Running txn 010ee45d n=1 command(idx=0): AddBridgeCommand(_result=None, name=br-int, may_exist=True, datapath_type=system) [00;33m{{(pid=3768011) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:91}}[00m
2026-09-15 20:59:37.769 3768011 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] txn 010ee45d caused no change [00;33m{{(pid=3768011) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:135}}[00m
2026-09-15 20:59:37.770 3768011 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 12 [00;33m{{(pid=3768011) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 20:59:37.770 3768011 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] Running txn f4502c0d n=1 command(idx=0): DbCreateCommand(_result=None, table=QoS, columns={'type': 'linux-noop', 'external_ids': {'id': '681075e4-99ce-58ec-b121-b128f1b56cd0', '_type': 'linux-noop'}}, row=False) [00;33m{{(pid=3768011) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:91}}[00m
2026-09-15 20:59:37.772 3768011 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 16 [00;33m{{(pid=3768011) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 20:59:37.772 3768011 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 0-ms timeout [00;33m{{(pid=3768011) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 20:59:37.772 3768011 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] txn f4502c0d succeeded [00;33m{{(pid=3768011) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:137}}[00m
2026-09-15 20:59:37.773 3768011 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 16 [00;33m{{(pid=3768011) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 20:59:37.777 3768011 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 12 [00;33m{{(pid=3768011) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 20:59:37.777 3768011 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] Running txn 19e11748 n=1 command(idx=0): AddPortCommand(_result=None, bridge=br-int, port=tapa9bc3e4c-46, may_exist=True, interface_attrs={}) [00;33m{{(pid=3768011) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:91}}[00m
2026-09-15 20:59:37.777 3768011 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] Running txn 19e11748 n=1 command(idx=1): DbSetCommand(_result=None, table=Port, record=tapa9bc3e4c-46, col_values=(('qos', UUID('eb66b4a3-348a-409b-9d84-b863d820ea47')),), if_exists=True) [00;33m{{(pid=3768011) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:91}}[00m
2026-09-15 20:59:37.777 3768011 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] Running txn 19e11748 n=1 command(idx=2): DbSetCommand(_result=None, table=Interface, record=tapa9bc3e4c-46, col_values=(('external_ids', {'iface-id': 'a9bc3e4c-46b1-4b6d-9876-8a3a358640b4', 'iface-status': 'active', 'attached-mac': 'fa:16:3e:7d:7c:b2', 'vm-uuid': '8dcbd0e9-b851-4d0a-bf2f-9db6c4071875'}),), if_exists=True) [00;33m{{(pid=3768011) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:91}}[00m
2026-09-15 20:59:37.779 3768011 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 16 [00;33m{{(pid=3768011) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 20:59:37.780 3768011 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 0-ms timeout [00;33m{{(pid=3768011) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 20:59:37.780 3768011 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] txn 19e11748 succeeded [00;33m{{(pid=3768011) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:137}}[00m
2026-09-15 20:59:37.785 3768011 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 16 [00;33m{{(pid=3768011) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 20:59:37.793 3768011 INFO os_vif [req-8a0bae65-52b9-494b-8183-ece9efe1a16e 9698e6a5ab15433ba8dbff41a0fccde4 5e9500a683db43a4b71d1bf4fea0b5a6 - - default default] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:7d:7c:b2,bridge_name='br-int',has_traffic_filtering=True,id=a9bc3e4c-46b1-4b6d-9876-8a3a358640b4,network=Network(1fc9d90d-064f-49a4-ad04-7f5637a7a08d),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tapa9bc3e4c-46')
2026-09-15 20:59:37.794 3768011 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 16 [00;33m{{(pid=3768011) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 20:59:37.830 3768011 DEBUG nova.virt.libvirt.driver [req-8a0bae65-52b9-494b-8183-ece9efe1a16e 9698e6a5ab15433ba8dbff41a0fccde4 5e9500a683db43a4b71d1bf4fea0b5a6 - - default default] No BDM found with device name vda, not building metadata. [00;33m{{(pid=3768011) _build_disk_metadata /opt/stack/nova/nova/virt/libvirt/driver.py:13433}}[00m
2026-09-15 20:59:37.830 3768011 DEBUG nova.virt.libvirt.driver [req-8a0bae65-52b9-494b-8183-ece9efe1a16e 9698e6a5ab15433ba8dbff41a0fccde4 5e9500a683db43a4b71d1bf4fea0b5a6 - - default default] No VIF found with MAC fa:16:3e:7d:7c:b2, not building metadata [00;33m{{(pid=3768011) _build_interface_metadata /opt/stack/nova/nova/virt/libvirt/driver.py:13409}}[00m
2026-09-15 20:59:38.125 3768011 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 16 [00;33m{{(pid=3768011) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 20:59:38.133 3768011 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 16 [00;33m{{(pid=3768011) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 20:59:38.720 3768011 DEBUG nova.virt.driver [req-5d0d7797-af5a-4a82-ba86-85b321d7410f - - - - - -] Emitting event <LifecycleEvent: 1789531178.7204492, 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875 => Started> [00;33m{{(pid=3768011) emit_event /opt/stack/nova/nova/virt/driver.py:1905}}[00m
2026-09-15 20:59:38.720 3768011 INFO nova.compute.manager [req-5d0d7797-af5a-4a82-ba86-85b321d7410f - - - - - -] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] VM Started (Lifecycle Event)
2026-09-15 20:59:38.736 3768011 DEBUG nova.compute.manager [req-5d0d7797-af5a-4a82-ba86-85b321d7410f - - - - - -] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] Checking state [00;33m{{(pid=3768011) _get_power_state /opt/stack/nova/nova/compute/manager.py:1815}}[00m
2026-09-15 20:59:38.738 3768011 DEBUG nova.virt.driver [req-5d0d7797-af5a-4a82-ba86-85b321d7410f - - - - - -] Emitting event <LifecycleEvent: 1789531178.7385852, 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875 => Paused> [00;33m{{(pid=3768011) emit_event /opt/stack/nova/nova/virt/driver.py:1905}}[00m
2026-09-15 20:59:38.739 3768011 INFO nova.compute.manager [req-5d0d7797-af5a-4a82-ba86-85b321d7410f - - - - - -] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] VM Paused (Lifecycle Event)
2026-09-15 20:59:38.752 3768011 DEBUG nova.compute.manager [req-5d0d7797-af5a-4a82-ba86-85b321d7410f - - - - - -] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] Checking state [00;33m{{(pid=3768011) _get_power_state /opt/stack/nova/nova/compute/manager.py:1815}}[00m
2026-09-15 20:59:38.754 3768011 DEBUG nova.compute.manager [req-5d0d7797-af5a-4a82-ba86-85b321d7410f - - - - - -] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] Synchronizing instance power state after lifecycle event "Paused"; current vm_state: building, current task_state: spawning, current DB power_state: 0, VM power_state: 3 [00;33m{{(pid=3768011) handle_lifecycle_event /opt/stack/nova/nova/compute/manager.py:1370}}[00m
2026-09-15 20:59:38.769 3768011 INFO nova.compute.manager [req-5d0d7797-af5a-4a82-ba86-85b321d7410f - - - - - -] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] During sync_power_state the instance has a pending task (spawning). Skip.
2026-09-15 20:59:38.925 3768011 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 16 [00;33m{{(pid=3768011) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 20:59:38.927 3768011 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 16 [00;33m{{(pid=3768011) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 20:59:38.929 3768011 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 16 [00;33m{{(pid=3768011) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 20:59:38.929 3768011 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 16 [00;33m{{(pid=3768011) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 20:59:39.069 3768011 DEBUG nova.compute.manager [req-e644919c-e921-40a2-b35b-81447200aaa1 089917644b4c4cb0b5e10bf2646c249c 423c4a1be0c4415a869a72994e921871 - - default default] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] Received event network-vif-plugged-a9bc3e4c-46b1-4b6d-9876-8a3a358640b4 [00;33m{{(pid=3768011) external_instance_event /opt/stack/nova/nova/compute/manager.py:11665}}[00m
2026-09-15 20:59:39.069 3768011 DEBUG oslo_concurrency.lockutils [req-e644919c-e921-40a2-b35b-81447200aaa1 089917644b4c4cb0b5e10bf2646c249c 423c4a1be0c4415a869a72994e921871 - - default default] Acquiring lock "8dcbd0e9-b851-4d0a-bf2f-9db6c4071875-events" by "nova.compute.manager.InstanceEvents.pop_instance_event.<locals>._pop_event" [00;33m{{(pid=3768011) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
2026-09-15 20:59:39.069 3768011 DEBUG oslo_concurrency.lockutils [req-e644919c-e921-40a2-b35b-81447200aaa1 089917644b4c4cb0b5e10bf2646c249c 423c4a1be0c4415a869a72994e921871 - - default default] Lock "8dcbd0e9-b851-4d0a-bf2f-9db6c4071875-events" acquired by "nova.compute.manager.InstanceEvents.pop_instance_event.<locals>._pop_event" :: waited 0.000s [00;33m{{(pid=3768011) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:525}}[00m
2026-09-15 20:59:39.070 3768011 DEBUG oslo_concurrency.lockutils [req-e644919c-e921-40a2-b35b-81447200aaa1 089917644b4c4cb0b5e10bf2646c249c 423c4a1be0c4415a869a72994e921871 - - default default] Lock "8dcbd0e9-b851-4d0a-bf2f-9db6c4071875-events" "released" by "nova.compute.manager.InstanceEvents.pop_instance_event.<locals>._pop_event" :: held 0.001s [00;33m{{(pid=3768011) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:544}}[00m
2026-09-15 20:59:39.070 3768011 DEBUG nova.compute.manager [req-e644919c-e921-40a2-b35b-81447200aaa1 089917644b4c4cb0b5e10bf2646c249c 423c4a1be0c4415a869a72994e921871 - - default default] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] Processing event network-vif-plugged-a9bc3e4c-46b1-4b6d-9876-8a3a358640b4 [00;33m{{(pid=3768011) _process_instance_event /opt/stack/nova/nova/compute/manager.py:11423}}[00m
2026-09-15 20:59:39.071 3768011 DEBUG nova.compute.manager [req-8a0bae65-52b9-494b-8183-ece9efe1a16e 9698e6a5ab15433ba8dbff41a0fccde4 5e9500a683db43a4b71d1bf4fea0b5a6 - - default default] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] Instance event wait completed in 0 seconds for network-vif-plugged [00;33m{{(pid=3768011) wait_for_instance_event /opt/stack/nova/nova/compute/manager.py:602}}[00m
2026-09-15 20:59:39.074 3768011 DEBUG nova.virt.driver [req-5d0d7797-af5a-4a82-ba86-85b321d7410f - - - - - -] Emitting event <LifecycleEvent: 1789531179.0741913, 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875 => Resumed> [00;33m{{(pid=3768011) emit_event /opt/stack/nova/nova/virt/driver.py:1905}}[00m
2026-09-15 20:59:39.074 3768011 INFO nova.compute.manager [req-5d0d7797-af5a-4a82-ba86-85b321d7410f - - - - - -] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] VM Resumed (Lifecycle Event)
2026-09-15 20:59:39.075 3768011 DEBUG nova.virt.libvirt.driver [req-8a0bae65-52b9-494b-8183-ece9efe1a16e 9698e6a5ab15433ba8dbff41a0fccde4 5e9500a683db43a4b71d1bf4fea0b5a6 - - default default] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] Guest created on hypervisor [00;33m{{(pid=3768011) spawn /opt/stack/nova/nova/virt/libvirt/driver.py:5016}}[00m
2026-09-15 20:59:39.078 3768011 INFO nova.virt.libvirt.driver [-] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] Instance spawned successfully.
2026-09-15 20:59:39.079 3768011 DEBUG nova.virt.libvirt.driver [req-8a0bae65-52b9-494b-8183-ece9efe1a16e 9698e6a5ab15433ba8dbff41a0fccde4 5e9500a683db43a4b71d1bf4fea0b5a6 - - default default] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] Attempting to register defaults for the following image properties: ['hw_cdrom_bus', 'hw_disk_bus', 'hw_input_bus', 'hw_pointer_model', 'hw_video_model', 'hw_vif_model'] [00;33m{{(pid=3768011) _register_undefined_instance_details /opt/stack/nova/nova/virt/libvirt/driver.py:1160}}[00m
2026-09-15 20:59:39.084 3768011 DEBUG nova.compute.manager [req-5d0d7797-af5a-4a82-ba86-85b321d7410f - - - - - -] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] Checking state [00;33m{{(pid=3768011) _get_power_state /opt/stack/nova/nova/compute/manager.py:1815}}[00m
2026-09-15 20:59:39.085 3768011 DEBUG nova.compute.manager [req-5d0d7797-af5a-4a82-ba86-85b321d7410f - - - - - -] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] Synchronizing instance power state after lifecycle event "Resumed"; current vm_state: building, current task_state: spawning, current DB power_state: 0, VM power_state: 1 [00;33m{{(pid=3768011) handle_lifecycle_event /opt/stack/nova/nova/compute/manager.py:1370}}[00m
2026-09-15 20:59:39.093 3768011 DEBUG nova.virt.libvirt.driver [req-8a0bae65-52b9-494b-8183-ece9efe1a16e 9698e6a5ab15433ba8dbff41a0fccde4 5e9500a683db43a4b71d1bf4fea0b5a6 - - default default] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] Found default for hw_cdrom_bus of ide [00;33m{{(pid=3768011) _register_undefined_instance_details /opt/stack/nova/nova/virt/libvirt/driver.py:1189}}[00m
2026-09-15 20:59:39.094 3768011 DEBUG nova.virt.libvirt.driver [req-8a0bae65-52b9-494b-8183-ece9efe1a16e 9698e6a5ab15433ba8dbff41a0fccde4 5e9500a683db43a4b71d1bf4fea0b5a6 - - default default] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] Found default for hw_disk_bus of virtio [00;33m{{(pid=3768011) _register_undefined_instance_details /opt/stack/nova/nova/virt/libvirt/driver.py:1189}}[00m
2026-09-15 20:59:39.094 3768011 DEBUG nova.virt.libvirt.driver [req-8a0bae65-52b9-494b-8183-ece9efe1a16e 9698e6a5ab15433ba8dbff41a0fccde4 5e9500a683db43a4b71d1bf4fea0b5a6 - - default default] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] Found default for hw_input_bus of None [00;33m{{(pid=3768011) _register_undefined_instance_details /opt/stack/nova/nova/virt/libvirt/driver.py:1189}}[00m
2026-09-15 20:59:39.094 3768011 DEBUG nova.virt.libvirt.driver [req-8a0bae65-52b9-494b-8183-ece9efe1a16e 9698e6a5ab15433ba8dbff41a0fccde4 5e9500a683db43a4b71d1bf4fea0b5a6 - - default default] [instance: 8dcbd0e9-b851-4d0a-bf2f-9db6c4071875] Found default for hw_pointer_model of None [00;33m{{(pid=3768011) _register_undefined_instance_details /opt/stack/nova/nova/virt/libvirt/driver.py:1189}}[00m
