2026-09-15 13:11:11.156 3090030 DEBUG nova.cmd.compute [-] ******************************************************************************** [00;33m{{(pid=3090030) log_opt_values /opt/stack/data/venv/lib/python3.12/site-packages/oslo_config/cfg.py:3533}}[00m
2026-09-15 13:23:02.303 3090030 DEBUG os_brick.initiator.connectors.fibre_channel [req-7fc1f851-49f7-4def-a94f-4db85f02e9cf 6f92c679cdfc464c9ddfa3987ce8b97a a3b9499821ee4fab889bc71269b5e947 - - default default] Adding targets to connection properties returns: {'target_wwn': ['50060e8028273d10'], 'target_discovered': False, 'target_lun': 4, 'discard': False, 'qos_specs': None, 'access_mode': 'rw', 'encrypted': False, 'cacheable': False, 'enforce_multipath': True, 'targets': [('50060e8028273d10', 4)]} [00;33m{{(pid=3090030) _add_targets_to_connection_properties /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/connectors/fibre_channel.py:154}}[00m
2026-09-15 13:23:02.304 3090030 DEBUG os_brick.initiator.connectors.fibre_channel [-] Looking for Fibre Channel dev /dev/disk/by-path/pci-0000:11:00.1-fc-0x50060e8028273d10-lun-4 [00;33m{{(pid=3090030) _wait_for_device_discovery /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/connectors/fibre_channel.py:242}}[00m
2026-09-15 13:23:02.305 3090030 DEBUG os_brick.initiator.connectors.fibre_channel [-] Looking for Fibre Channel dev /dev/disk/by-path/pci-0000:11:00.0-fc-0x50060e8028273d10-lun-4 [00;33m{{(pid=3090030) _wait_for_device_discovery /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/connectors/fibre_channel.py:242}}[00m
2026-09-15 13:23:02.305 3090030 INFO os_brick.initiator.connectors.fibre_channel [-] Fibre Channel volume device not yet found. Will rescan & retry.  Try number: 0.
2026-09-15 13:23:02.305 3090030 DEBUG os_brick.initiator.linuxfc [-] Rescanning HBAs [{'port_name': '10009440c9d4990a', 'node_name': '20009440c9d4990a', 'host_device': 'host1', 'device_path': '/sys/devices/pci0000:10/0000:10:01.0/0000:11:00.1/host1/fc_host/host1'}, {'port_name': '10009440c9d49909', 'node_name': '20009440c9d49909', 'host_device': 'host0', 'device_path': '/sys/devices/pci0000:10/0000:10:01.0/0000:11:00.0/host0/fc_host/host0'}] with connection properties {'target_wwn': ['50060e8028273d10'], 'target_discovered': False, 'target_lun': 4, 'discard': False, 'qos_specs': None, 'access_mode': 'rw', 'encrypted': False, 'cacheable': False, 'enforce_multipath': True, 'targets': [('50060e8028273d10', 4)]} [00;33m{{(pid=3090030) rescan_hosts /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/linuxfc.py:172}}[00m
2026-09-15 13:23:02.305 3090030 DEBUG oslo_concurrency.processutils [-] Running cmd (subprocess): grep -Gil "50060e8028273d10" /sys/class/fc_transport/target1:*/port_name [00;33m{{(pid=3090030) execute /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/processutils.py:440}}[00m
2026-09-15 13:23:02.338 3090030 DEBUG oslo_concurrency.processutils [-] CMD "grep -Gil "50060e8028273d10" /sys/class/fc_transport/target1:*/port_name" returned: 1 in 0.033s [00;33m{{(pid=3090030) execute /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/processutils.py:468}}[00m
2026-09-15 13:23:02.338 3090030 DEBUG oslo_concurrency.processutils [-] 'grep -Gil "50060e8028273d10" /sys/class/fc_transport/target1:*/port_name' failed. Not Retrying. [00;33m{{(pid=3090030) execute /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/processutils.py:543}}[00m
2026-09-15 13:23:02.338 3090030 DEBUG os_brick.initiator.linuxfc [-] Could not get HBA channel and SCSI target ID, path: /sys/class/fc_transport/target1:*, reason: Unexpected error while running command.
Command: grep -Gil "50060e8028273d10" /sys/class/fc_transport/target1:*/port_name
Exit code: 1
Stdout: ''
Stderr: '' [00;33m{{(pid=3090030) _get_target_fc_transport_path /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/linuxfc.py:55}}[00m
2026-09-15 13:23:02.339 3090030 DEBUG oslo_concurrency.processutils [-] Running cmd (subprocess): grep -Gil "50060e8028273d10" /sys/class/fc_remote_ports/rport-1:*/port_name [00;33m{{(pid=3090030) execute /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/processutils.py:440}}[00m
2026-09-15 13:23:02.365 3090030 DEBUG oslo_concurrency.processutils [-] CMD "grep -Gil "50060e8028273d10" /sys/class/fc_remote_ports/rport-1:*/port_name" returned: 1 in 0.026s [00;33m{{(pid=3090030) execute /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/processutils.py:468}}[00m
2026-09-15 13:23:02.365 3090030 DEBUG oslo_concurrency.processutils [-] 'grep -Gil "50060e8028273d10" /sys/class/fc_remote_ports/rport-1:*/port_name' failed. Not Retrying. [00;33m{{(pid=3090030) execute /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/processutils.py:543}}[00m
2026-09-15 13:23:02.366 3090030 DEBUG os_brick.initiator.linuxfc [-] Could not get HBA channel and SCSI target ID, path: /sys/class/fc_remote_ports/rport-1:*, reason: Unexpected error while running command.
Command: grep -Gil "50060e8028273d10" /sys/class/fc_remote_ports/rport-1:*/port_name
Exit code: 1
Stdout: ''
Stderr: '' [00;33m{{(pid=3090030) _get_target_fc_remote_ports_path /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/linuxfc.py:103}}[00m
2026-09-15 13:23:02.366 3090030 DEBUG oslo_concurrency.processutils [-] Running cmd (subprocess): grep -Gil "50060e8028273d10" /sys/class/fc_transport/target0:*/port_name [00;33m{{(pid=3090030) execute /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/processutils.py:440}}[00m
2026-09-15 13:23:02.388 3090030 DEBUG oslo_concurrency.processutils [-] CMD "grep -Gil "50060e8028273d10" /sys/class/fc_transport/target0:*/port_name" returned: 0 in 0.022s [00;33m{{(pid=3090030) execute /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/processutils.py:468}}[00m
2026-09-15 13:23:02.388 3090030 DEBUG os_brick.initiator.linuxfc [-] Scanning host0 (wwnn: 20009440c9d49909, c: 0, t: 0, l: 4) [00;33m{{(pid=3090030) rescan_hosts /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/linuxfc.py:227}}[00m
2026-09-15 13:23:02.400 3090030 DEBUG oslo.service.backend._threading.loopingcall [-] Fixed interval looping call 'os_brick.initiator.connectors.fibre_channel.FibreChannelConnector.connect_volume.<locals>._wait_for_device_discovery' sleeping for 1.90 seconds [00;33m{{(pid=3090030) _run_loop /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/backend/_threading/loopingcall.py:125}}[00m
2026-09-15 13:23:04.301 3090030 DEBUG os_brick.initiator.connectors.fibre_channel [-] Looking for Fibre Channel dev /dev/disk/by-path/pci-0000:11:00.1-fc-0x50060e8028273d10-lun-4 [00;33m{{(pid=3090030) _wait_for_device_discovery /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/connectors/fibre_channel.py:242}}[00m
2026-09-15 13:23:04.301 3090030 DEBUG os_brick.initiator.connectors.fibre_channel [-] Looking for Fibre Channel dev /dev/disk/by-path/pci-0000:11:00.0-fc-0x50060e8028273d10-lun-4 [00;33m{{(pid=3090030) _wait_for_device_discovery /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/connectors/fibre_channel.py:242}}[00m
2026-09-15 13:23:04.312 3090030 DEBUG os_brick.initiator.connectors.fibre_channel [req-7fc1f851-49f7-4def-a94f-4db85f02e9cf 6f92c679cdfc464c9ddfa3987ce8b97a a3b9499821ee4fab889bc71269b5e947 - - default default] Found Fibre Channel volume /dev/sdi (after 1 rescans.) [00;33m{{(pid=3090030) connect_volume /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/connectors/fibre_channel.py:271}}[00m
2026-09-15 13:23:04.321 3090030 DEBUG os_brick.initiator.connectors.fibre_channel [req-7fc1f851-49f7-4def-a94f-4db85f02e9cf 6f92c679cdfc464c9ddfa3987ce8b97a a3b9499821ee4fab889bc71269b5e947 - - default default] Device WWN = '360060e8028273d005080273d000055ff' [00;33m{{(pid=3090030) connect_volume /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/connectors/fibre_channel.py:277}}[00m
2026-09-15 13:23:04.322 3090030 DEBUG os_brick.initiator.connectors.base [req-7fc1f851-49f7-4def-a94f-4db85f02e9cf 6f92c679cdfc464c9ddfa3987ce8b97a a3b9499821ee4fab889bc71269b5e947 - - default default] Lock "connect_volume" "released" by "os_brick.initiator.connectors.fibre_channel.FibreChannelConnector.connect_volume" :: held 2.033s [00;33m{{(pid=3090030) inner /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/connectors/base.py:86}}[00m
2026-09-15 13:23:04.322 3090030 DEBUG os_brick.initiator.connectors.fibre_channel [req-7fc1f851-49f7-4def-a94f-4db85f02e9cf 6f92c679cdfc464c9ddfa3987ce8b97a a3b9499821ee4fab889bc71269b5e947 - - default default] <== connect_volume: return (2033ms) {'type': 'block', 'scsi_wwn': '360060e8028273d005080273d000055ff', 'path': '/dev/disk/by-path/pci-0000:11:00.0-fc-0x50060e8028273d10-lun-4'} [00;33m{{(pid=3090030) trace_logging_wrapper /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/utils.py:202}}[00m
2026-09-15 13:23:04.322 3090030 DEBUG nova.virt.libvirt.volume.fibrechannel [req-7fc1f851-49f7-4def-a94f-4db85f02e9cf 6f92c679cdfc464c9ddfa3987ce8b97a a3b9499821ee4fab889bc71269b5e947 - - default default] [instance: 0f3f1fa8-e593-4e03-86ca-9803251f2ae2] Attached FC volume {'type': 'block', 'scsi_wwn': '360060e8028273d005080273d000055ff', 'path': '/dev/disk/by-path/pci-0000:11:00.0-fc-0x50060e8028273d10-lun-4'} [00;33m{{(pid=3090030) connect_volume /opt/stack/nova/nova/virt/libvirt/volume/fibrechannel.py:57}}[00m
2026-09-15 13:23:04.343 3090030 DEBUG nova.virt.libvirt.vif [req-7fc1f851-49f7-4def-a94f-4db85f02e9cf 6f92c679cdfc464c9ddfa3987ce8b97a a3b9499821ee4fab889bc71269b5e947 - - default default] vif_type=ovs instance=Instance(access_ip_v4=None,access_ip_v6=None,architecture=None,auto_disk_config=False,availability_zone='nova',cell_name=None,cleaned=False,compute_id=1,config_drive='',created_at=2026-09-15T20:22:19Z,default_ephemeral_device=None,default_swap_device=None,deleted=False,deleted_at=None,device_metadata=None,disable_terminate=False,display_description=None,display_name='tempest-ServerBootFromVolumeStableRescueTest-server-1297867429',ec2_ids=EC2Ids,ephemeral_gb=0,ephemeral_key_uuid=None,fault=<?>,flavor=Flavor(11),hidden=False,host='devstack-92-210',hostname='tempest-serverbootfromvolumestablerescuetest-server-1297867429',id=15,image_ref='239606b6-f9ce-4fb2-9b5a-0d3b9f8b0c9c',info_cache=InstanceInfoCache,instance_type_id=11,kernel_id='',key_data=None,key_name=None,keypairs=KeyPairList,launch_index=0,launched_at=None,launched_on='devstack-92-210',locked=False,locked_by=None,memory_mb=192,metadata={},migration_context=None,new_flavor=None,node='devstack-92-210',numa_topology=None,old_flavor=None,os_type=None,pci_devices=<?>,pci_requests=InstancePCIRequests,power_state=0,progress=0,project_id='a3b9499821ee4fab889bc71269b5e947',ramdisk_id='',reservation_id='r-n3ie8ssu',resources=None,root_device_name='/dev/vda',root_gb=1,security_groups=SecurityGroupList,services=<?>,shutdown_terminate=False,system_metadata={boot_roles='member,reader',image_base_image_ref='239606b6-f9ce-4fb2-9b5a-0d3b9f8b0c9c',image_container_format='bare',image_disk_format='raw',image_hw_machine_type='pc',image_hw_rng_model='virtio',image_min_disk='1',image_min_ram='0',image_owner_specified.openstack.md5='',image_owner_specified.openstack.object='images/cirros-0.6.1-x86_64-disk',image_owner_specified.openstack.sha256='',network_allocated='True',owner_project_name='tempest-ServerBootFromVolumeStableRescueTest-1051190438',owner_user_name='tempest-ServerBootFromVolumeStableRescueTest-1051190438-project-member'},tags=TagList,task_state='spawning',terminated_at=None,trusted_certs=None,updated_at=2026-09-15T20:22:20Z,user_data=None,user_id='6f92c679cdfc464c9ddfa3987ce8b97a',uuid=0f3f1fa8-e593-4e03-86ca-9803251f2ae2,vcpu_model=VirtCPUModel,vcpus=1,vm_mode=None,vm_state='building') vif={"id": "82ed6642-af0d-481e-a39c-a376ac6ec5ef", "address": "fa:16:3e:11:cd:81", "network": {"id": "9d2c03d8-68fd-4b05-84d0-8c624c0b3a40", "bridge": "br-int", "label": "tempest-ServerBootFromVolumeStableRescueTest-1129558360-network", "subnets": [{"cidr": "10.1.0.0/28", "dns": [], "gateway": {"address": "10.1.0.1", "type": "gateway", "version": 4, "meta": {}}, "ips": [{"address": "10.1.0.4", "type": "fixed", "version": 4, "meta": {}, "floating_ips": []}], "routes": [], "version": 4, "meta": {"enable_dhcp": true, "dhcp_server": "10.1.0.2"}}], "meta": {"injected": false, "tenant_id": "a3b9499821ee4fab889bc71269b5e947", "mtu": 1450, "physical_network": null, "tunneled": true}}, "type": "ovs", "details": {"connectivity": "l2", "port_filter": true, "ovs_hybrid_plug": false, "ovs_create_tap": true, "datapath_type": "system", "bridge_name": "br-int", "bound_drivers": {"0": "openvswitch"}}, "devname": "tap82ed6642-af", "ovs_interfaceid": "82ed6642-af0d-481e-a39c-a376ac6ec5ef", "qbh_params": null, "qbg_params": null, "active": false, "vnic_type": "normal", "profile": {}, "preserve_on_delete": false, "delegate_create": true, "meta": {}} virt_type=qemu [00;33m{{(pid=3090030) get_config /opt/stack/nova/nova/virt/libvirt/vif.py:601}}[00m
2026-09-15 13:23:04.344 3090030 DEBUG nova.network.os_vif_util [req-7fc1f851-49f7-4def-a94f-4db85f02e9cf 6f92c679cdfc464c9ddfa3987ce8b97a a3b9499821ee4fab889bc71269b5e947 - - default default] Converting VIF {"id": "82ed6642-af0d-481e-a39c-a376ac6ec5ef", "address": "fa:16:3e:11:cd:81", "network": {"id": "9d2c03d8-68fd-4b05-84d0-8c624c0b3a40", "bridge": "br-int", "label": "tempest-ServerBootFromVolumeStableRescueTest-1129558360-network", "subnets": [{"cidr": "10.1.0.0/28", "dns": [], "gateway": {"address": "10.1.0.1", "type": "gateway", "version": 4, "meta": {}}, "ips": [{"address": "10.1.0.4", "type": "fixed", "version": 4, "meta": {}, "floating_ips": []}], "routes": [], "version": 4, "meta": {"enable_dhcp": true, "dhcp_server": "10.1.0.2"}}], "meta": {"injected": false, "tenant_id": "a3b9499821ee4fab889bc71269b5e947", "mtu": 1450, "physical_network": null, "tunneled": true}}, "type": "ovs", "details": {"connectivity": "l2", "port_filter": true, "ovs_hybrid_plug": false, "ovs_create_tap": true, "datapath_type": "system", "bridge_name": "br-int", "bound_drivers": {"0": "openvswitch"}}, "devname": "tap82ed6642-af", "ovs_interfaceid": "82ed6642-af0d-481e-a39c-a376ac6ec5ef", "qbh_params": null, "qbg_params": null, "active": false, "vnic_type": "normal", "profile": {}, "preserve_on_delete": false, "delegate_create": true, "meta": {}} [00;33m{{(pid=3090030) nova_to_osvif_vif /opt/stack/nova/nova/network/os_vif_util.py:511}}[00m
2026-09-15 13:23:04.344 3090030 DEBUG nova.network.os_vif_util [req-7fc1f851-49f7-4def-a94f-4db85f02e9cf 6f92c679cdfc464c9ddfa3987ce8b97a a3b9499821ee4fab889bc71269b5e947 - - default default] Converted object VIFOpenVSwitch(active=False,address=fa:16:3e:11:cd:81,bridge_name='br-int',has_traffic_filtering=True,id=82ed6642-af0d-481e-a39c-a376ac6ec5ef,network=Network(9d2c03d8-68fd-4b05-84d0-8c624c0b3a40),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap82ed6642-af') [00;33m{{(pid=3090030) nova_to_osvif_vif /opt/stack/nova/nova/network/os_vif_util.py:550}}[00m
2026-09-15 13:23:04.345 3090030 DEBUG nova.objects.instance [req-7fc1f851-49f7-4def-a94f-4db85f02e9cf 6f92c679cdfc464c9ddfa3987ce8b97a a3b9499821ee4fab889bc71269b5e947 - - default default] Lazy-loading 'pci_devices' on Instance uuid 0f3f1fa8-e593-4e03-86ca-9803251f2ae2 [00;33m{{(pid=3090030) obj_load_attr /opt/stack/nova/nova/objects/instance.py:1147}}[00m
2026-09-15 13:23:04.357 3090030 DEBUG nova.virt.libvirt.driver [req-7fc1f851-49f7-4def-a94f-4db85f02e9cf 6f92c679cdfc464c9ddfa3987ce8b97a a3b9499821ee4fab889bc71269b5e947 - - default default] [instance: 0f3f1fa8-e593-4e03-86ca-9803251f2ae2] End _get_guest_xml xml=<domain type="qemu">
  <uuid>0f3f1fa8-e593-4e03-86ca-9803251f2ae2</uuid>
  <name>instance-0000000f</name>
  <memory>196608</memory>
  <vcpu>1</vcpu>
  <metadata>
    <nova:instance xmlns:nova="http://openstack.org/xmlns/libvirt/nova/1.1">
      <nova:package version="34.1.0"/>
      <nova:name>tempest-ServerBootFromVolumeStableRescueTest-server-1297867429</nova:name>
      <nova:creationTime>2026-09-15 20:23:02</nova:creationTime>
      <nova:flavor name="m1.nano" id="42">
        <nova:memory>192</nova:memory>
        <nova:disk>1</nova:disk>
        <nova:swap>0</nova:swap>
        <nova:ephemeral>0</nova:ephemeral>
        <nova:vcpus>1</nova:vcpus>
        <nova:extraSpecs>
          <nova:extraSpec name="hw_rng:allowed">True</nova:extraSpec>
        </nova:extraSpecs>
      </nova:flavor>
      <nova:image uuid="239606b6-f9ce-4fb2-9b5a-0d3b9f8b0c9c">
        <nova:containerFormat>bare</nova:containerFormat>
        <nova:diskFormat>raw</nova:diskFormat>
        <nova:minDisk>1</nova:minDisk>
        <nova:minRam>0</nova:minRam>
        <nova:properties>
          <nova:property name="hw_rng_model">virtio</nova:property>
        </nova:properties>
      </nova:image>
      <nova:owner>
        <nova:user uuid="6f92c679cdfc464c9ddfa3987ce8b97a">tempest-ServerBootFromVolumeStableRescueTest-1051190438-project-member</nova:user>
        <nova:project uuid="a3b9499821ee4fab889bc71269b5e947">tempest-ServerBootFromVolumeStableRescueTest-1051190438</nova:project>
      </nova:owner>
      <nova:root type="image" uuid="239606b6-f9ce-4fb2-9b5a-0d3b9f8b0c9c"/>
      <nova:ports>
        <nova:port uuid="82ed6642-af0d-481e-a39c-a376ac6ec5ef">
          <nova:ip type="fixed" address="10.1.0.4" ipVersion="4"/>
        </nova:port>
      </nova:ports>
    </nova:instance>
  </metadata>
  <sysinfo type="smbios">
    <system>
      <entry name="manufacturer">OpenStack Foundation</entry>
      <entry name="product">OpenStack Nova</entry>
      <entry name="version">34.1.0</entry>
      <entry name="serial">0f3f1fa8-e593-4e03-86ca-9803251f2ae2</entry>
      <entry name="uuid">0f3f1fa8-e593-4e03-86ca-9803251f2ae2</entry>
      <entry name="family">Virtual Machine</entry>
    </system>
  </sysinfo>
  <os>
    <type arch="x86_64" machine="pc">hvm</type>
    <boot dev="hd"/>
    <smbios mode="sysinfo"/>
  </os>
  <features>
    <acpi/>
    <vmcoreinfo/>
  </features>
  <iothreads>1</iothreads>
  <clock offset="utc"/>
  <cpu mode="custom" match="exact">
    <model>Nehalem</model>
    <topology sockets="1" cores="1" threads="1"/>
  </cpu>
  <devices>
    <disk type="block" device="disk">
      <driver name="qemu" type="raw" cache="none" io="native"/>
      <alias name="ua-a524d317-f192-4f17-9b39-8c701f13f2dd"/>
      <source dev="/dev/disk/by-path/pci-0000:11:00.0-fc-0x50060e8028273d10-lun-4"/>
      <target dev="vda" bus="virtio"/>
      <serial>a524d317-f192-4f17-9b39-8c701f13f2dd</serial>
    </disk>
    <interface type="ethernet">
      <mac address="fa:16:3e:11:cd:81"/>
      <model type="virtio"/>
      <driver name="qemu"/>
      <mtu size="1450"/>
      <target dev="tap82ed6642-af" managed="no"/>
    </interface>
    <serial type="pty">
      <log file="/opt/stack/data/nova/instances/0f3f1fa8-e593-4e03-86ca-9803251f2ae2/console.log" append="off"/>
    </serial>
    <graphics type="vnc" autoport="yes" listen="0.0.0.0"/>
    <video>
      <model type="virtio"/>
    </video>
    <rng model="virtio">
      <backend model="random">/dev/urandom</backend>
    </rng>
    <controller type="usb" index="0" model="none"/>
    <memballoon model="virtio" autodeflate="on" freePageReporting="on">
      <stats period="10"/>
    </memballoon>
  </devices>
</domain>
 [00;33m{{(pid=3090030) _get_guest_xml /opt/stack/nova/nova/virt/libvirt/driver.py:8366}}[00m
2026-09-15 13:23:04.358 3090030 DEBUG nova.compute.manager [req-7fc1f851-49f7-4def-a94f-4db85f02e9cf 6f92c679cdfc464c9ddfa3987ce8b97a a3b9499821ee4fab889bc71269b5e947 - - default default] [instance: 0f3f1fa8-e593-4e03-86ca-9803251f2ae2] Preparing to wait for external event network-vif-plugged-82ed6642-af0d-481e-a39c-a376ac6ec5ef [00;33m{{(pid=3090030) prepare_for_instance_event /opt/stack/nova/nova/compute/manager.py:307}}[00m
2026-09-15 13:23:04.358 3090030 DEBUG oslo_concurrency.lockutils [req-7fc1f851-49f7-4def-a94f-4db85f02e9cf 6f92c679cdfc464c9ddfa3987ce8b97a a3b9499821ee4fab889bc71269b5e947 - - default default] Acquiring lock "0f3f1fa8-e593-4e03-86ca-9803251f2ae2-events" by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" [00;33m{{(pid=3090030) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
2026-09-15 13:23:04.358 3090030 DEBUG oslo_concurrency.lockutils [req-7fc1f851-49f7-4def-a94f-4db85f02e9cf 6f92c679cdfc464c9ddfa3987ce8b97a a3b9499821ee4fab889bc71269b5e947 - - default default] Lock "0f3f1fa8-e593-4e03-86ca-9803251f2ae2-events" acquired by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" :: waited 0.000s [00;33m{{(pid=3090030) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:525}}[00m
2026-09-15 13:23:04.358 3090030 DEBUG oslo_concurrency.lockutils [req-7fc1f851-49f7-4def-a94f-4db85f02e9cf 6f92c679cdfc464c9ddfa3987ce8b97a a3b9499821ee4fab889bc71269b5e947 - - default default] Lock "0f3f1fa8-e593-4e03-86ca-9803251f2ae2-events" "released" by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" :: held 0.000s [00;33m{{(pid=3090030) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:544}}[00m
2026-09-15 13:23:04.359 3090030 DEBUG nova.virt.libvirt.vif [req-7fc1f851-49f7-4def-a94f-4db85f02e9cf 6f92c679cdfc464c9ddfa3987ce8b97a a3b9499821ee4fab889bc71269b5e947 - - default default] vif_type=ovs instance=Instance(access_ip_v4=None,access_ip_v6=None,architecture=None,auto_disk_config=False,availability_zone='nova',cell_name=None,cleaned=False,compute_id=1,config_drive='',created_at=2026-09-15T20:22:19Z,default_ephemeral_device=None,default_swap_device=None,deleted=False,deleted_at=None,device_metadata=None,disable_terminate=False,display_description=None,display_name='tempest-ServerBootFromVolumeStableRescueTest-server-1297867429',ec2_ids=EC2Ids,ephemeral_gb=0,ephemeral_key_uuid=None,fault=<?>,flavor=Flavor(11),hidden=False,host='devstack-92-210',hostname='tempest-serverbootfromvolumestablerescuetest-server-1297867429',id=15,image_ref='239606b6-f9ce-4fb2-9b5a-0d3b9f8b0c9c',info_cache=InstanceInfoCache,instance_type_id=11,kernel_id='',key_data=None,key_name=None,keypairs=KeyPairList,launch_index=0,launched_at=None,launched_on='devstack-92-210',locked=False,locked_by=None,memory_mb=192,metadata={},migration_context=None,new_flavor=None,node='devstack-92-210',numa_topology=None,old_flavor=None,os_type=None,pci_devices=PciDeviceList,pci_requests=InstancePCIRequests,power_state=0,progress=0,project_id='a3b9499821ee4fab889bc71269b5e947',ramdisk_id='',reservation_id='r-n3ie8ssu',resources=None,root_device_name='/dev/vda',root_gb=1,security_groups=SecurityGroupList,services=<?>,shutdown_terminate=False,system_metadata={boot_roles='member,reader',image_base_image_ref='239606b6-f9ce-4fb2-9b5a-0d3b9f8b0c9c',image_container_format='bare',image_disk_format='raw',image_hw_machine_type='pc',image_hw_rng_model='virtio',image_min_disk='1',image_min_ram='0',image_owner_specified.openstack.md5='',image_owner_specified.openstack.object='images/cirros-0.6.1-x86_64-disk',image_owner_specified.openstack.sha256='',network_allocated='True',owner_project_name='tempest-ServerBootFromVolumeStableRescueTest-1051190438',owner_user_name='tempest-ServerBootFromVolumeStableRescueTest-1051190438-project-member'},tags=TagList,task_state='spawning',terminated_at=None,trusted_certs=None,updated_at=2026-09-15T20:22:20Z,user_data=None,user_id='6f92c679cdfc464c9ddfa3987ce8b97a',uuid=0f3f1fa8-e593-4e03-86ca-9803251f2ae2,vcpu_model=VirtCPUModel,vcpus=1,vm_mode=None,vm_state='building') vif={"id": "82ed6642-af0d-481e-a39c-a376ac6ec5ef", "address": "fa:16:3e:11:cd:81", "network": {"id": "9d2c03d8-68fd-4b05-84d0-8c624c0b3a40", "bridge": "br-int", "label": "tempest-ServerBootFromVolumeStableRescueTest-1129558360-network", "subnets": [{"cidr": "10.1.0.0/28", "dns": [], "gateway": {"address": "10.1.0.1", "type": "gateway", "version": 4, "meta": {}}, "ips": [{"address": "10.1.0.4", "type": "fixed", "version": 4, "meta": {}, "floating_ips": []}], "routes": [], "version": 4, "meta": {"enable_dhcp": true, "dhcp_server": "10.1.0.2"}}], "meta": {"injected": false, "tenant_id": "a3b9499821ee4fab889bc71269b5e947", "mtu": 1450, "physical_network": null, "tunneled": true}}, "type": "ovs", "details": {"connectivity": "l2", "port_filter": true, "ovs_hybrid_plug": false, "ovs_create_tap": true, "datapath_type": "system", "bridge_name": "br-int", "bound_drivers": {"0": "openvswitch"}}, "devname": "tap82ed6642-af", "ovs_interfaceid": "82ed6642-af0d-481e-a39c-a376ac6ec5ef", "qbh_params": null, "qbg_params": null, "active": false, "vnic_type": "normal", "profile": {}, "preserve_on_delete": false, "delegate_create": true, "meta": {}} [00;33m{{(pid=3090030) plug /opt/stack/nova/nova/virt/libvirt/vif.py:766}}[00m
2026-09-15 13:23:04.359 3090030 DEBUG nova.network.os_vif_util [req-7fc1f851-49f7-4def-a94f-4db85f02e9cf 6f92c679cdfc464c9ddfa3987ce8b97a a3b9499821ee4fab889bc71269b5e947 - - default default] Converting VIF {"id": "82ed6642-af0d-481e-a39c-a376ac6ec5ef", "address": "fa:16:3e:11:cd:81", "network": {"id": "9d2c03d8-68fd-4b05-84d0-8c624c0b3a40", "bridge": "br-int", "label": "tempest-ServerBootFromVolumeStableRescueTest-1129558360-network", "subnets": [{"cidr": "10.1.0.0/28", "dns": [], "gateway": {"address": "10.1.0.1", "type": "gateway", "version": 4, "meta": {}}, "ips": [{"address": "10.1.0.4", "type": "fixed", "version": 4, "meta": {}, "floating_ips": []}], "routes": [], "version": 4, "meta": {"enable_dhcp": true, "dhcp_server": "10.1.0.2"}}], "meta": {"injected": false, "tenant_id": "a3b9499821ee4fab889bc71269b5e947", "mtu": 1450, "physical_network": null, "tunneled": true}}, "type": "ovs", "details": {"connectivity": "l2", "port_filter": true, "ovs_hybrid_plug": false, "ovs_create_tap": true, "datapath_type": "system", "bridge_name": "br-int", "bound_drivers": {"0": "openvswitch"}}, "devname": "tap82ed6642-af", "ovs_interfaceid": "82ed6642-af0d-481e-a39c-a376ac6ec5ef", "qbh_params": null, "qbg_params": null, "active": false, "vnic_type": "normal", "profile": {}, "preserve_on_delete": false, "delegate_create": true, "meta": {}} [00;33m{{(pid=3090030) nova_to_osvif_vif /opt/stack/nova/nova/network/os_vif_util.py:511}}[00m
