2026-09-14 22:17:35.708 1970671 DEBUG nova.cmd.compute [-] ******************************************************************************** [00;33m{{(pid=1970671) log_opt_values /opt/stack/data/venv/lib/python3.12/site-packages/oslo_config/cfg.py:3533}}[00m
2026-09-14 22:26:44.503 1970671 DEBUG oslo_concurrency.lockutils [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Acquiring lock "compute_resources" by "nova.compute.resource_tracker.ResourceTracker._update_available_resource" [00;33m{{(pid=1970671) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
2026-09-14 22:26:44.504 1970671 DEBUG oslo_concurrency.lockutils [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Lock "compute_resources" acquired by "nova.compute.resource_tracker.ResourceTracker._update_available_resource" :: waited 0.000s [00;33m{{(pid=1970671) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:525}}[00m
2026-09-14 22:26:44.564 1970671 DEBUG nova.compute.resource_tracker [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Instance d84f70cf-63ec-4739-9d88-9bee34c2eb3f actively managed on this compute host and has allocations in placement: {'resources': {'VCPU': 1, 'MEMORY_MB': 192, 'DISK_GB': 1}}. [00;33m{{(pid=1970671) _remove_deleted_instances_allocations /opt/stack/nova/nova/compute/resource_tracker.py:1741}}[00m
2026-09-14 22:26:44.564 1970671 DEBUG nova.compute.resource_tracker [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Instance 9388d9d1-eb3e-4f38-b20f-2744022694af actively managed on this compute host and has allocations in placement: {'resources': {'VCPU': 1, 'MEMORY_MB': 192, 'DISK_GB': 1}}. [00;33m{{(pid=1970671) _remove_deleted_instances_allocations /opt/stack/nova/nova/compute/resource_tracker.py:1741}}[00m
2026-09-14 22:26:44.564 1970671 DEBUG nova.compute.resource_tracker [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Instance 04278133-a64b-4aae-8b7a-5a5c2ed238ee actively managed on this compute host and has allocations in placement: {'resources': {'VCPU': 1, 'MEMORY_MB': 192}}. [00;33m{{(pid=1970671) _remove_deleted_instances_allocations /opt/stack/nova/nova/compute/resource_tracker.py:1741}}[00m
2026-09-14 22:26:44.564 1970671 DEBUG nova.compute.resource_tracker [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Instance 31f38578-6d09-4636-a331-ce2f9d245a3c actively managed on this compute host and has allocations in placement: {'resources': {'VCPU': 1, 'MEMORY_MB': 192, 'DISK_GB': 1}}. [00;33m{{(pid=1970671) _remove_deleted_instances_allocations /opt/stack/nova/nova/compute/resource_tracker.py:1741}}[00m
2026-09-14 22:26:44.564 1970671 DEBUG nova.compute.resource_tracker [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Total usable vcpus: 128, total allocated vcpus: 4 [00;33m{{(pid=1970671) _report_final_resource_view /opt/stack/nova/nova/compute/resource_tracker.py:1159}}[00m
2026-09-14 22:26:44.564 1970671 DEBUG nova.compute.resource_tracker [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Final resource view: name=devstack-92-210 phys_ram=257640MB used_ram=1280MB phys_disk=1464GB used_disk=3GB total_vcpus=128 used_vcpus=4 pci_stats=[] stats={'failed_builds': '0', 'uptime': ' 22:26:44 up 6 days,  4:40, 10 users,  load average: 3.83, 2.22, 1.93\n', 'num_instances': '4', 'num_vm_active': '4', 'num_task_None': '4', 'num_os_type_None': '4', 'num_proj_19f2b93ab3eb414b8ad390777a0d41bc': '2', 'io_workload': '0', 'num_proj_91f58bcb26d044da85e7b089977df870': '1', 'num_proj_b3a04309215643298be68695a1f4fd04': '1'} [00;33m{{(pid=1970671) _report_final_resource_view /opt/stack/nova/nova/compute/resource_tracker.py:1168}}[00m
2026-09-14 22:26:44.632 1970671 DEBUG nova.virt.libvirt.driver [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Available memory encrypted slots: amd_sev=0 amd_sev_es=0 amd_sev_snp=0 intel_tdx=0 [00;33m{{(pid=1970671) _get_memory_encryption_inventories /opt/stack/nova/nova/virt/libvirt/driver.py:10166}}[00m
2026-09-14 22:26:44.632 1970671 DEBUG nova.compute.provider_tree [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Inventory has not changed in ProviderTree for provider: 7b98c157-0e9d-4679-b8e9-33af9735b610 [00;33m{{(pid=1970671) update_inventory /opt/stack/nova/nova/compute/provider_tree.py:181}}[00m
2026-09-14 22:26:44.647 1970671 DEBUG nova.scheduler.client.report [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Inventory has not changed for provider 7b98c157-0e9d-4679-b8e9-33af9735b610 based on inventory data: {'VCPU': {'total': 128, 'reserved': 0, 'min_unit': 1, 'max_unit': 128, 'step_size': 1, 'allocation_ratio': 100.0}, 'MEMORY_MB': {'total': 257640, 'reserved': 512, 'min_unit': 1, 'max_unit': 257640, 'step_size': 1, 'allocation_ratio': 100.0}, 'DISK_GB': {'total': 1464, 'reserved': 0, 'min_unit': 1, 'max_unit': 1464, 'step_size': 1, 'allocation_ratio': 100.0}} [00;33m{{(pid=1970671) set_inventory_for_provider /opt/stack/nova/nova/scheduler/client/report.py:995}}[00m
2026-09-14 22:26:44.674 1970671 DEBUG nova.compute.resource_tracker [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Compute_service record updated for devstack-92-210:devstack-92-210 [00;33m{{(pid=1970671) _update_available_resource /opt/stack/nova/nova/compute/resource_tracker.py:1097}}[00m
2026-09-14 22:26:44.674 1970671 DEBUG oslo_concurrency.lockutils [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Lock "compute_resources" "released" by "nova.compute.resource_tracker.ResourceTracker._update_available_resource" :: held 0.171s [00;33m{{(pid=1970671) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:544}}[00m
2026-09-14 22:26:44.675 1970671 DEBUG oslo.service.backend._threading.loopingcall [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Dynamic interval looping call 'nova.service.Service.periodic_tasks' sleeping for 2.00 seconds [00;33m{{(pid=1970671) _run_loop /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/backend/_threading/loopingcall.py:125}}[00m
2026-09-14 22:26:45.487 1970671 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 16 [00;33m{{(pid=1970671) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-14 22:26:46.675 1970671 DEBUG oslo_service.periodic_task [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Running periodic task ComputeManager._instance_usage_audit [00;33m{{(pid=1970671) run_periodic_tasks /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/periodic_task.py:254}}[00m
2026-09-14 22:26:46.676 1970671 DEBUG oslo_service.periodic_task [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Running periodic task ComputeManager._reclaim_queued_deletes [00;33m{{(pid=1970671) run_periodic_tasks /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/periodic_task.py:254}}[00m
2026-09-14 22:26:46.676 1970671 DEBUG nova.compute.manager [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] CONF.reclaim_instance_interval <= 0, skipping... [00;33m{{(pid=1970671) _reclaim_queued_deletes /opt/stack/nova/nova/compute/manager.py:11048}}[00m
2026-09-14 22:26:46.676 1970671 DEBUG oslo.service.backend._threading.loopingcall [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Dynamic interval looping call 'nova.service.Service.periodic_tasks' sleeping for 2.41 seconds [00;33m{{(pid=1970671) _run_loop /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/backend/_threading/loopingcall.py:125}}[00m
2026-09-14 22:26:46.997 1970671 DEBUG oslo_concurrency.lockutils [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Acquiring lock "9388d9d1-eb3e-4f38-b20f-2744022694af" by "nova.compute.manager.ComputeManager.detach_volume.<locals>.do_detach_volume" [00;33m{{(pid=1970671) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
2026-09-14 22:26:46.997 1970671 DEBUG oslo_concurrency.lockutils [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Lock "9388d9d1-eb3e-4f38-b20f-2744022694af" acquired by "nova.compute.manager.ComputeManager.detach_volume.<locals>.do_detach_volume" :: waited 0.000s [00;33m{{(pid=1970671) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:525}}[00m
2026-09-14 22:26:47.011 1970671 INFO nova.compute.manager [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] [instance: 9388d9d1-eb3e-4f38-b20f-2744022694af] Detaching volume dd9ab59f-a640-4262-92cc-81dd818c77d4
2026-09-14 22:26:47.047 1970671 INFO nova.virt.block_device [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] [instance: 9388d9d1-eb3e-4f38-b20f-2744022694af] Attempting to driver detach volume dd9ab59f-a640-4262-92cc-81dd818c77d4 from mountpoint /dev/vdb
2026-09-14 22:26:47.051 1970671 DEBUG nova.virt.libvirt.driver [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Found disk vdb by alias ua-dd9ab59f-a640-4262-92cc-81dd818c77d4 [00;33m{{(pid=1970671) _get_guest_disk_device /opt/stack/nova/nova/virt/libvirt/driver.py:3001}}[00m
2026-09-14 22:26:47.052 1970671 DEBUG nova.virt.libvirt.driver [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Found disk vdb by alias ua-dd9ab59f-a640-4262-92cc-81dd818c77d4 [00;33m{{(pid=1970671) _get_guest_disk_device /opt/stack/nova/nova/virt/libvirt/driver.py:3001}}[00m
2026-09-14 22:26:47.052 1970671 DEBUG nova.virt.libvirt.driver [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Attempting to detach device vdb from instance 9388d9d1-eb3e-4f38-b20f-2744022694af from the persistent domain config. [00;33m{{(pid=1970671) _detach_from_persistent /opt/stack/nova/nova/virt/libvirt/driver.py:2751}}[00m
2026-09-14 22:26:47.052 1970671 DEBUG nova.virt.libvirt.guest [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] detach device xml: <disk type="block" device="disk">
  <driver name="qemu" type="raw" cache="none" io="native"/>
  <alias name="ua-dd9ab59f-a640-4262-92cc-81dd818c77d4"/>
  <source dev="/dev/disk/by-path/pci-0000:11:00.0-fc-0x50060e8028273d10-lun-3"/>
  <target dev="vdb" bus="virtio"/>
  <serial>dd9ab59f-a640-4262-92cc-81dd818c77d4</serial>
  <address type="pci" domain="0x0000" bus="0x00" slot="0x05" function="0x0"/>
</disk>
 [00;33m{{(pid=1970671) detach_device /opt/stack/nova/nova/virt/libvirt/guest.py:481}}[00m
2026-09-14 22:26:47.058 1970671 INFO nova.virt.libvirt.driver [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Successfully detached device vdb from instance 9388d9d1-eb3e-4f38-b20f-2744022694af from the persistent domain config.
2026-09-14 22:26:47.058 1970671 DEBUG nova.virt.libvirt.driver [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] (1/8): Attempting to detach device vdb with device alias ua-dd9ab59f-a640-4262-92cc-81dd818c77d4 from instance 9388d9d1-eb3e-4f38-b20f-2744022694af from the live domain config. [00;33m{{(pid=1970671) _detach_from_live_with_retry /opt/stack/nova/nova/virt/libvirt/driver.py:2785}}[00m
2026-09-14 22:26:47.058 1970671 DEBUG nova.virt.libvirt.guest [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] detach device xml: <disk type="block" device="disk">
  <driver name="qemu" type="raw" cache="none" io="native"/>
  <alias name="ua-dd9ab59f-a640-4262-92cc-81dd818c77d4"/>
  <source dev="/dev/disk/by-path/pci-0000:11:00.0-fc-0x50060e8028273d10-lun-3"/>
  <target dev="vdb" bus="virtio"/>
  <serial>dd9ab59f-a640-4262-92cc-81dd818c77d4</serial>
  <address type="pci" domain="0x0000" bus="0x00" slot="0x05" function="0x0"/>
</disk>
 [00;33m{{(pid=1970671) detach_device /opt/stack/nova/nova/virt/libvirt/guest.py:481}}[00m
2026-09-14 22:26:47.647 1970671 DEBUG nova.virt.libvirt.driver [req-d4a59898-e9d1-4473-8b48-7e619f0d7831 - - - - - -] Received event <DeviceRemovedEvent: 1789450007.6475182, 9388d9d1-eb3e-4f38-b20f-2744022694af => ua-dd9ab59f-a640-4262-92cc-81dd818c77d4> from libvirt while the driver is waiting for it; dispatched. [00;33m{{(pid=1970671) emit_event /opt/stack/nova/nova/virt/libvirt/driver.py:2638}}[00m
2026-09-14 22:26:47.649 1970671 DEBUG nova.virt.libvirt.driver [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Start waiting for the detach event from libvirt for device vdb with device alias ua-dd9ab59f-a640-4262-92cc-81dd818c77d4 for instance 9388d9d1-eb3e-4f38-b20f-2744022694af [00;33m{{(pid=1970671) _detach_from_live_and_wait_for_event /opt/stack/nova/nova/virt/libvirt/driver.py:2865}}[00m
2026-09-14 22:26:47.652 1970671 INFO nova.virt.libvirt.driver [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Successfully detached device vdb from instance 9388d9d1-eb3e-4f38-b20f-2744022694af from the live domain config.
2026-09-14 22:26:47.654 1970671 DEBUG nova.virt.libvirt.volume.fibrechannel [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] [instance: 9388d9d1-eb3e-4f38-b20f-2744022694af] calling os-brick to detach FC Volume [00;33m{{(pid=1970671) disconnect_volume /opt/stack/nova/nova/virt/libvirt/volume/fibrechannel.py:67}}[00m
2026-09-14 22:26:47.654 1970671 DEBUG os_brick.initiator.connectors.fibre_channel [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] ==> disconnect_volume: call "{'args': (<os_brick.initiator.connectors.fibre_channel.FibreChannelConnector object at 0x7dc078181670>, {'target_wwn': ['50060e8028273d10'], 'target_discovered': False, 'target_lun': 3, 'qos_specs': None, 'access_mode': 'rw', 'encrypted': False, 'cacheable': False, 'enforce_multipath': True, 'targets': [['50060e8028273d10', 3]], 'device_path': '/dev/disk/by-path/pci-0000:11:00.0-fc-0x50060e8028273d10-lun-3'}, {'target_wwn': ['50060e8028273d10'], 'target_discovered': False, 'target_lun': 3, 'qos_specs': None, 'access_mode': 'rw', 'encrypted': False, 'cacheable': False, 'enforce_multipath': True, 'targets': [['50060e8028273d10', 3]], 'device_path': '/dev/disk/by-path/pci-0000:11:00.0-fc-0x50060e8028273d10-lun-3'}), 'kwargs': {'force': False}}" [00;33m{{(pid=1970671) trace_logging_wrapper /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/utils.py:175}}[00m
2026-09-14 22:26:47.654 1970671 DEBUG os_brick.initiator.connectors.base [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Acquiring lock "connect_volume" by "os_brick.initiator.connectors.fibre_channel.FibreChannelConnector.disconnect_volume" [00;33m{{(pid=1970671) inner /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/connectors/base.py:67}}[00m
2026-09-14 22:26:47.655 1970671 DEBUG os_brick.initiator.connectors.base [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Lock "connect_volume" acquired by "os_brick.initiator.connectors.fibre_channel.FibreChannelConnector.disconnect_volume" :: waited 0.000s [00;33m{{(pid=1970671) inner /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/connectors/base.py:72}}[00m
2026-09-14 22:26:47.655 1970671 DEBUG os_brick.initiator.connectors.fibre_channel [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Adding targets to connection properties receives: {'target_wwn': ['50060e8028273d10'], 'target_discovered': False, 'target_lun': 3, 'qos_specs': None, 'access_mode': 'rw', 'encrypted': False, 'cacheable': False, 'enforce_multipath': True, 'targets': [['50060e8028273d10', 3]], 'device_path': '/dev/disk/by-path/pci-0000:11:00.0-fc-0x50060e8028273d10-lun-3'} [00;33m{{(pid=1970671) _add_targets_to_connection_properties /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/connectors/fibre_channel.py:82}}[00m
2026-09-14 22:26:47.655 1970671 DEBUG os_brick.initiator.connectors.fibre_channel [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Adding targets to connection properties returns: {'target_wwn': ['50060e8028273d10'], 'target_discovered': False, 'target_lun': 3, 'qos_specs': None, 'access_mode': 'rw', 'encrypted': False, 'cacheable': False, 'enforce_multipath': True, 'targets': [('50060e8028273d10', 3)], 'device_path': '/dev/disk/by-path/pci-0000:11:00.0-fc-0x50060e8028273d10-lun-3'} [00;33m{{(pid=1970671) _add_targets_to_connection_properties /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/connectors/fibre_channel.py:154}}[00m
2026-09-14 22:26:47.655 1970671 DEBUG os_brick.initiator.connectors.fibre_channel [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] devices to remove = [{'device': '/dev/sde'}] [00;33m{{(pid=1970671) disconnect_volume /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/connectors/fibre_channel.py:406}}[00m
2026-09-14 22:26:47.656 1970671 DEBUG os_brick.initiator.linuxscsi [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Flushing IO for device /dev/sde [00;33m{{(pid=1970671) flush_device_io /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/linuxscsi.py:461}}[00m
2026-09-14 22:26:47.665 1970671 DEBUG os_brick.initiator.linuxscsi [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Remove SCSI device /dev/sde with /sys/block/sde/device/delete [00;33m{{(pid=1970671) remove_scsi_device /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/linuxscsi.py:149}}[00m
2026-09-14 22:26:47.713 1970671 DEBUG os_brick.initiator.connectors.base [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Lock "connect_volume" "released" by "os_brick.initiator.connectors.fibre_channel.FibreChannelConnector.disconnect_volume" :: held 0.058s [00;33m{{(pid=1970671) inner /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/connectors/base.py:86}}[00m
2026-09-14 22:26:47.713 1970671 DEBUG os_brick.initiator.connectors.fibre_channel [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] <== disconnect_volume: return (59ms) None [00;33m{{(pid=1970671) trace_logging_wrapper /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/utils.py:202}}[00m
2026-09-14 22:26:47.714 1970671 DEBUG nova.virt.libvirt.volume.fibrechannel [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] [instance: 9388d9d1-eb3e-4f38-b20f-2744022694af] Disconnected FC Volume [00;33m{{(pid=1970671) disconnect_volume /opt/stack/nova/nova/virt/libvirt/volume/fibrechannel.py:76}}[00m
2026-09-14 22:26:48.543 1970671 DEBUG nova.objects.instance [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Lazy-loading 'flavor' on Instance uuid 9388d9d1-eb3e-4f38-b20f-2744022694af [00;33m{{(pid=1970671) obj_load_attr /opt/stack/nova/nova/objects/instance.py:1147}}[00m
2026-09-14 22:26:48.580 1970671 DEBUG oslo_concurrency.lockutils [req-2a1604b0-35fe-4505-a5fa-a7d32e67b08a a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Lock "9388d9d1-eb3e-4f38-b20f-2744022694af" "released" by "nova.compute.manager.ComputeManager.detach_volume.<locals>.do_detach_volume" :: held 1.583s [00;33m{{(pid=1970671) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:544}}[00m
2026-09-14 22:26:48.974 1970671 DEBUG oslo_concurrency.lockutils [req-b2a91d60-f910-43e1-a900-247a20af128c 9f7d462469b34122b526671a34e29e50 729b38ce2cc14dbd878fb414b2ad8299 - - default default] Acquiring lock "0a223df2-f040-4e20-b217-0bdd1466cc2d" by "nova.compute.manager.ComputeManager.build_and_run_instance.<locals>._locked_do_build_and_run_instance" [00;33m{{(pid=1970671) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
2026-09-14 22:26:48.975 1970671 DEBUG oslo_concurrency.lockutils [req-b2a91d60-f910-43e1-a900-247a20af128c 9f7d462469b34122b526671a34e29e50 729b38ce2cc14dbd878fb414b2ad8299 - - default default] Lock "0a223df2-f040-4e20-b217-0bdd1466cc2d" acquired by "nova.compute.manager.ComputeManager.build_and_run_instance.<locals>._locked_do_build_and_run_instance" :: waited 0.001s [00;33m{{(pid=1970671) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:525}}[00m
2026-09-14 22:26:48.991 1970671 DEBUG nova.compute.manager [req-b2a91d60-f910-43e1-a900-247a20af128c 9f7d462469b34122b526671a34e29e50 729b38ce2cc14dbd878fb414b2ad8299 - - default default] [instance: 0a223df2-f040-4e20-b217-0bdd1466cc2d] Starting instance... [00;33m{{(pid=1970671) _do_build_and_run_instance /opt/stack/nova/nova/compute/manager.py:2505}}[00m
2026-09-14 22:26:49.047 1970671 DEBUG oslo_concurrency.lockutils [req-b2a91d60-f910-43e1-a900-247a20af128c 9f7d462469b34122b526671a34e29e50 729b38ce2cc14dbd878fb414b2ad8299 - - default default] Acquiring lock "compute_resources" by "nova.compute.resource_tracker.ResourceTracker.instance_claim" [00;33m{{(pid=1970671) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
2026-09-14 22:26:49.048 1970671 DEBUG oslo_concurrency.lockutils [req-b2a91d60-f910-43e1-a900-247a20af128c 9f7d462469b34122b526671a34e29e50 729b38ce2cc14dbd878fb414b2ad8299 - - default default] Lock "compute_resources" acquired by "nova.compute.resource_tracker.ResourceTracker.instance_claim" :: waited 0.000s [00;33m{{(pid=1970671) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:525}}[00m
2026-09-14 22:26:49.051 1970671 DEBUG nova.virt.hardware [req-b2a91d60-f910-43e1-a900-247a20af128c 9f7d462469b34122b526671a34e29e50 729b38ce2cc14dbd878fb414b2ad8299 - - default default] Require both a host and instance NUMA topology to fit instance on host. [00;33m{{(pid=1970671) numa_fit_instance_to_host /opt/stack/nova/nova/virt/hardware.py:2738}}[00m
2026-09-14 22:26:49.051 1970671 INFO nova.compute.claims [req-b2a91d60-f910-43e1-a900-247a20af128c 9f7d462469b34122b526671a34e29e50 729b38ce2cc14dbd878fb414b2ad8299 - - default default] [instance: 0a223df2-f040-4e20-b217-0bdd1466cc2d] Claim successful on node devstack-92-210
2026-09-14 22:26:49.090 1970671 DEBUG oslo_service.periodic_task [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Running periodic task ComputeManager._poll_rescued_instances [00;33m{{(pid=1970671) run_periodic_tasks /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/periodic_task.py:254}}[00m
2026-09-14 22:26:49.093 1970671 DEBUG oslo.service.backend._threading.loopingcall [req-390555b4-40fe-4ef6-b9dd-1b3620702283 - - - - - -] Dynamic interval looping call 'nova.service.Service.periodic_tasks' sleeping for 48.99 seconds [00;33m{{(pid=1970671) _run_loop /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/backend/_threading/loopingcall.py:125}}[00m
2026-09-14 22:26:49.182 1970671 DEBUG oslo_concurrency.lockutils [req-c736c812-dfc4-4e73-8c00-074d01c4be42 a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Acquiring lock "9388d9d1-eb3e-4f38-b20f-2744022694af" by "nova.compute.manager.ComputeManager.terminate_instance.<locals>.do_terminate_instance" [00;33m{{(pid=1970671) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
2026-09-14 22:26:49.183 1970671 DEBUG oslo_concurrency.lockutils [req-c736c812-dfc4-4e73-8c00-074d01c4be42 a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Lock "9388d9d1-eb3e-4f38-b20f-2744022694af" acquired by "nova.compute.manager.ComputeManager.terminate_instance.<locals>.do_terminate_instance" :: waited 0.001s [00;33m{{(pid=1970671) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:525}}[00m
2026-09-14 22:26:49.183 1970671 DEBUG oslo_concurrency.lockutils [req-c736c812-dfc4-4e73-8c00-074d01c4be42 a53a0ce99abc4c58abffc15c1f849f69 19f2b93ab3eb414b8ad390777a0d41bc - - default default] Acquiring lock "9388d9d1-eb3e-4f38-b20f-2744022694af-events" by "nova.compute.manager.InstanceEvents.clear_events_for_instance.<locals>._clear_events" [00;33m{{(pid=1970671) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
