2026-09-15 05:41:20.519 2528923 DEBUG nova.cmd.compute [-] ******************************************************************************** [00;33m{{(pid=2528923) log_opt_values /opt/stack/data/venv/lib/python3.12/site-packages/oslo_config/cfg.py:3533}}[00m
2026-09-15 05:52:09.381 2528923 DEBUG oslo_concurrency.lockutils [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Acquiring lock "7afb9f69-5bbc-4e6b-aaf4-9459a95389b9-events" by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
2026-09-15 05:52:09.381 2528923 DEBUG oslo_concurrency.lockutils [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Lock "7afb9f69-5bbc-4e6b-aaf4-9459a95389b9-events" acquired by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" :: waited 0.000s [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:525}}[00m
2026-09-15 05:52:09.381 2528923 DEBUG oslo_concurrency.lockutils [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Lock "7afb9f69-5bbc-4e6b-aaf4-9459a95389b9-events" "released" by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" :: held 0.000s [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:544}}[00m
2026-09-15 05:52:09.381 2528923 DEBUG nova.compute.manager [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] [instance: 7afb9f69-5bbc-4e6b-aaf4-9459a95389b9] Preparing to wait for external event network-vif-plugged-75629874-6874-4584-80a0-dc08e30ffbc4 [00;33m{{(pid=2528923) prepare_for_instance_event /opt/stack/nova/nova/compute/manager.py:307}}[00m
2026-09-15 05:52:09.381 2528923 DEBUG oslo_concurrency.lockutils [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Acquiring lock "7afb9f69-5bbc-4e6b-aaf4-9459a95389b9-events" by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
2026-09-15 05:52:09.382 2528923 DEBUG oslo_concurrency.lockutils [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Lock "7afb9f69-5bbc-4e6b-aaf4-9459a95389b9-events" acquired by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" :: waited 0.000s [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:525}}[00m
2026-09-15 05:52:09.382 2528923 DEBUG oslo_concurrency.lockutils [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Lock "7afb9f69-5bbc-4e6b-aaf4-9459a95389b9-events" "released" by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" :: held 0.000s [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:544}}[00m
2026-09-15 05:52:09.382 2528923 DEBUG nova.compute.manager [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] [instance: 7afb9f69-5bbc-4e6b-aaf4-9459a95389b9] Preparing to wait for external event network-vif-plugged-1e29e799-f933-4eba-9ef8-39b98398dceb [00;33m{{(pid=2528923) prepare_for_instance_event /opt/stack/nova/nova/compute/manager.py:307}}[00m
2026-09-15 05:52:09.382 2528923 DEBUG oslo_concurrency.lockutils [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Acquiring lock "7afb9f69-5bbc-4e6b-aaf4-9459a95389b9-events" by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
2026-09-15 05:52:09.382 2528923 DEBUG oslo_concurrency.lockutils [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Lock "7afb9f69-5bbc-4e6b-aaf4-9459a95389b9-events" acquired by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" :: waited 0.000s [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:525}}[00m
2026-09-15 05:52:09.382 2528923 DEBUG oslo_concurrency.lockutils [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Lock "7afb9f69-5bbc-4e6b-aaf4-9459a95389b9-events" "released" by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" :: held 0.000s [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:544}}[00m
2026-09-15 05:52:09.382 2528923 DEBUG nova.compute.manager [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] [instance: 7afb9f69-5bbc-4e6b-aaf4-9459a95389b9] Preparing to wait for external event network-vif-plugged-897ea50d-725c-4a70-97c0-856f3184c54b [00;33m{{(pid=2528923) prepare_for_instance_event /opt/stack/nova/nova/compute/manager.py:307}}[00m
2026-09-15 05:52:09.382 2528923 DEBUG oslo_concurrency.lockutils [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Acquiring lock "7afb9f69-5bbc-4e6b-aaf4-9459a95389b9-events" by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
2026-09-15 05:52:09.382 2528923 DEBUG oslo_concurrency.lockutils [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Lock "7afb9f69-5bbc-4e6b-aaf4-9459a95389b9-events" acquired by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" :: waited 0.000s [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:525}}[00m
2026-09-15 05:52:09.382 2528923 DEBUG oslo_concurrency.lockutils [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Lock "7afb9f69-5bbc-4e6b-aaf4-9459a95389b9-events" "released" by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" :: held 0.000s [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:544}}[00m
2026-09-15 05:52:09.382 2528923 DEBUG nova.compute.manager [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] [instance: 7afb9f69-5bbc-4e6b-aaf4-9459a95389b9] Preparing to wait for external event network-vif-plugged-12fca6f2-c7ce-4bb0-82eb-d244664dcf54 [00;33m{{(pid=2528923) prepare_for_instance_event /opt/stack/nova/nova/compute/manager.py:307}}[00m
2026-09-15 05:52:09.382 2528923 DEBUG oslo_concurrency.lockutils [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Acquiring lock "7afb9f69-5bbc-4e6b-aaf4-9459a95389b9-events" by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
2026-09-15 05:52:09.382 2528923 DEBUG oslo_concurrency.lockutils [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Lock "7afb9f69-5bbc-4e6b-aaf4-9459a95389b9-events" acquired by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" :: waited 0.000s [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:525}}[00m
2026-09-15 05:52:09.382 2528923 DEBUG oslo_concurrency.lockutils [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Lock "7afb9f69-5bbc-4e6b-aaf4-9459a95389b9-events" "released" by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" :: held 0.000s [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:544}}[00m
2026-09-15 05:52:09.382 2528923 DEBUG nova.compute.manager [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] [instance: 7afb9f69-5bbc-4e6b-aaf4-9459a95389b9] Preparing to wait for external event network-vif-plugged-69eb7774-4f44-404a-ac1d-f81d66276693 [00;33m{{(pid=2528923) prepare_for_instance_event /opt/stack/nova/nova/compute/manager.py:307}}[00m
2026-09-15 05:52:09.383 2528923 DEBUG oslo_concurrency.lockutils [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Acquiring lock "7afb9f69-5bbc-4e6b-aaf4-9459a95389b9-events" by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
2026-09-15 05:52:09.383 2528923 DEBUG oslo_concurrency.lockutils [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Lock "7afb9f69-5bbc-4e6b-aaf4-9459a95389b9-events" acquired by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" :: waited 0.000s [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:525}}[00m
2026-09-15 05:52:09.383 2528923 DEBUG oslo_concurrency.lockutils [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Lock "7afb9f69-5bbc-4e6b-aaf4-9459a95389b9-events" "released" by "nova.compute.manager.InstanceEvents.prepare_for_instance_event.<locals>._create_or_get_event" :: held 0.000s [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:544}}[00m
2026-09-15 05:52:09.383 2528923 DEBUG nova.virt.libvirt.vif [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] vif_type=ovs instance=Instance(access_ip_v4=None,access_ip_v6=None,architecture=None,auto_disk_config=False,availability_zone='nova',cell_name=None,cleaned=False,compute_id=1,config_drive='True',created_at=2026-09-15T12:51:58Z,default_ephemeral_device=None,default_swap_device=None,deleted=False,deleted_at=None,device_metadata=None,disable_terminate=False,display_description=None,display_name='tempest-device-tagging-server-1715139363',ec2_ids=EC2Ids,ephemeral_gb=0,ephemeral_key_uuid=None,fault=<?>,flavor=Flavor(11),hidden=False,host='devstack-92-210',hostname='tempest-device-tagging-server-1715139363',id=15,image_ref='e6438216-f3d5-465f-b28d-3920e46ccbe3',info_cache=InstanceInfoCache,instance_type_id=11,kernel_id='',key_data='ecdsa-sha2-nistp384 AAAAE2VjZHNhLXNoYTItbmlzdHAzODQAAAAIbmlzdHAzODQAAABhBJCfAGF+sm3VLZXKOaXDKSoUuPepIiFTTIqNtTGPvKY5EoFIN8p/+V73sCFthvSYYfukkQwMn4/Du0SRDcj6oX1x+a9S8dKJixxAnRyRyTCNV/r+zh267j3k2CYBss+nTQ==',key_name='tempest-keypair-1209264445',keypairs=KeyPairList,launch_index=0,launched_at=None,launched_on='devstack-92-210',locked=False,locked_by=None,memory_mb=192,metadata={},migration_context=None,new_flavor=None,node='devstack-92-210',numa_topology=None,old_flavor=None,os_type=None,pci_devices=PciDeviceList,pci_requests=InstancePCIRequests,power_state=0,progress=0,project_id='35722e8ced294340b6ef302dc6c3be8e',ramdisk_id='',reservation_id='r-z2c8zjmv',resources=None,root_device_name='/dev/vda',root_gb=1,security_groups=SecurityGroupList,services=<?>,shutdown_terminate=False,system_metadata={boot_roles='member,reader',image_base_image_ref='e6438216-f3d5-465f-b28d-3920e46ccbe3',image_container_format='bare',image_disk_format='raw',image_hw_machine_type='pc',image_hw_rng_model='virtio',image_min_disk='1',image_min_ram='0',image_owner_specified.openstack.md5='',image_owner_specified.openstack.object='images/cirros-0.6.1-x86_64-disk',image_owner_specified.openstack.sha256='',network_allocated='True',owner_project_name='tempest-TaggedBootDevicesTest-2127584709',owner_user_name='tempest-TaggedBootDevicesTest-2127584709-project-member'},tags=TagList,task_state='spawning',terminated_at=None,trusted_certs=None,updated_at=2026-09-15T12:51:59Z,user_data='IyEvYmluL3NoCmVjaG8gIlByaW50aW5nIGNpcnJvcyB1c2VyIGF1dGhvcml6ZWQga2V5cyIKY2F0IH5jaXJyb3MvLnNzaC9hdXRob3JpemVkX2tleXMgfHwgdHJ1ZQo=',user_id='9ee74b2c4a574f598c47f853e2f6e8d4',uuid=7afb9f69-5bbc-4e6b-aaf4-9459a95389b9,vcpu_model=VirtCPUModel,vcpus=1,vm_mode=None,vm_state='building') vif={"id": "0a8a7c00-d76f-4255-ad1d-99a4a315e2c4", "address": "fa:16:3e:43:86:fe", "network": {"id": "5d1d169a-85df-465f-a90a-4c1d03345c46", "bridge": "br-int", "label": "tempest-TaggedBootDevicesTest-1715705330-network", "subnets": [{"cidr": "10.1.0.0/28", "dns": [], "gateway": {"address": "10.1.0.1", "type": "gateway", "version": 4, "meta": {}}, "ips": [{"address": "10.1.0.4", "type": "fixed", "version": 4, "meta": {}, "floating_ips": []}], "routes": [], "version": 4, "meta": {"enable_dhcp": true, "dhcp_server": "10.1.0.2"}}], "meta": {"injected": false, "tenant_id": "35722e8ced294340b6ef302dc6c3be8e", "mtu": 1450, "physical_network": null, "tunneled": true}}, "type": "ovs", "details": {"connectivity": "l2", "port_filter": true, "ovs_hybrid_plug": false, "ovs_create_tap": true, "datapath_type": "system", "bridge_name": "br-int", "bound_drivers": {"0": "openvswitch"}}, "devname": "tap0a8a7c00-d7", "ovs_interfaceid": "0a8a7c00-d76f-4255-ad1d-99a4a315e2c4", "qbh_params": null, "qbg_params": null, "active": false, "vnic_type": "normal", "profile": {}, "preserve_on_delete": false, "delegate_create": true, "meta": {}} [00;33m{{(pid=2528923) plug /opt/stack/nova/nova/virt/libvirt/vif.py:766}}[00m
2026-09-15 05:52:09.383 2528923 DEBUG nova.network.os_vif_util [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Converting VIF {"id": "0a8a7c00-d76f-4255-ad1d-99a4a315e2c4", "address": "fa:16:3e:43:86:fe", "network": {"id": "5d1d169a-85df-465f-a90a-4c1d03345c46", "bridge": "br-int", "label": "tempest-TaggedBootDevicesTest-1715705330-network", "subnets": [{"cidr": "10.1.0.0/28", "dns": [], "gateway": {"address": "10.1.0.1", "type": "gateway", "version": 4, "meta": {}}, "ips": [{"address": "10.1.0.4", "type": "fixed", "version": 4, "meta": {}, "floating_ips": []}], "routes": [], "version": 4, "meta": {"enable_dhcp": true, "dhcp_server": "10.1.0.2"}}], "meta": {"injected": false, "tenant_id": "35722e8ced294340b6ef302dc6c3be8e", "mtu": 1450, "physical_network": null, "tunneled": true}}, "type": "ovs", "details": {"connectivity": "l2", "port_filter": true, "ovs_hybrid_plug": false, "ovs_create_tap": true, "datapath_type": "system", "bridge_name": "br-int", "bound_drivers": {"0": "openvswitch"}}, "devname": "tap0a8a7c00-d7", "ovs_interfaceid": "0a8a7c00-d76f-4255-ad1d-99a4a315e2c4", "qbh_params": null, "qbg_params": null, "active": false, "vnic_type": "normal", "profile": {}, "preserve_on_delete": false, "delegate_create": true, "meta": {}} [00;33m{{(pid=2528923) nova_to_osvif_vif /opt/stack/nova/nova/network/os_vif_util.py:511}}[00m
2026-09-15 05:52:09.384 2528923 DEBUG nova.network.os_vif_util [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Converted object VIFOpenVSwitch(active=False,address=fa:16:3e:43:86:fe,bridge_name='br-int',has_traffic_filtering=True,id=0a8a7c00-d76f-4255-ad1d-99a4a315e2c4,network=Network(5d1d169a-85df-465f-a90a-4c1d03345c46),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap0a8a7c00-d7') [00;33m{{(pid=2528923) nova_to_osvif_vif /opt/stack/nova/nova/network/os_vif_util.py:550}}[00m
2026-09-15 05:52:09.384 2528923 DEBUG os_vif [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Plugging vif VIFOpenVSwitch(active=False,address=fa:16:3e:43:86:fe,bridge_name='br-int',has_traffic_filtering=True,id=0a8a7c00-d76f-4255-ad1d-99a4a315e2c4,network=Network(5d1d169a-85df-465f-a90a-4c1d03345c46),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap0a8a7c00-d7') [00;33m{{(pid=2528923) plug /opt/stack/data/venv/lib/python3.12/site-packages/os_vif/__init__.py:93}}[00m
2026-09-15 05:52:09.384 2528923 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 13 [00;33m{{(pid=2528923) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 05:52:09.385 2528923 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] Running txn 97c8be23 n=1 command(idx=0): AddBridgeCommand(_result=None, name=br-int, may_exist=True, datapath_type=system) [00;33m{{(pid=2528923) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:91}}[00m
2026-09-15 05:52:09.386 2528923 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] txn 97c8be23 caused no change [00;33m{{(pid=2528923) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:135}}[00m
2026-09-15 05:52:09.387 2528923 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 13 [00;33m{{(pid=2528923) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 05:52:09.387 2528923 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] Running txn a5011abb n=1 command(idx=0): DbCreateCommand(_result=None, table=QoS, columns={'type': 'linux-noop', 'external_ids': {'id': '258dbf33-b7d4-5481-ae44-cb9278f0c67e', '_type': 'linux-noop'}}, row=False) [00;33m{{(pid=2528923) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:91}}[00m
2026-09-15 05:52:09.388 2528923 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 0-ms timeout [00;33m{{(pid=2528923) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 05:52:09.389 2528923 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] txn a5011abb succeeded [00;33m{{(pid=2528923) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:137}}[00m
2026-09-15 05:52:09.391 2528923 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=2528923) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 05:52:09.394 2528923 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 13 [00;33m{{(pid=2528923) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 05:52:09.394 2528923 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] Running txn 87840202 n=1 command(idx=0): AddPortCommand(_result=None, bridge=br-int, port=tap0a8a7c00-d7, may_exist=True, interface_attrs={}) [00;33m{{(pid=2528923) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:91}}[00m
2026-09-15 05:52:09.394 2528923 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] Running txn 87840202 n=1 command(idx=1): DbSetCommand(_result=None, table=Port, record=tap0a8a7c00-d7, col_values=(('qos', UUID('8c4bb1f0-6b6a-4d74-a98e-5a00a8a070c4')),), if_exists=True) [00;33m{{(pid=2528923) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:91}}[00m
2026-09-15 05:52:09.394 2528923 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] Running txn 87840202 n=1 command(idx=2): DbSetCommand(_result=None, table=Interface, record=tap0a8a7c00-d7, col_values=(('external_ids', {'iface-id': '0a8a7c00-d76f-4255-ad1d-99a4a315e2c4', 'iface-status': 'active', 'attached-mac': 'fa:16:3e:43:86:fe', 'vm-uuid': '7afb9f69-5bbc-4e6b-aaf4-9459a95389b9'}),), if_exists=True) [00;33m{{(pid=2528923) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:91}}[00m
2026-09-15 05:52:09.395 2528923 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=2528923) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 05:52:09.396 2528923 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 0-ms timeout [00;33m{{(pid=2528923) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 05:52:09.396 2528923 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] txn 87840202 succeeded [00;33m{{(pid=2528923) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:137}}[00m
2026-09-15 05:52:09.399 2528923 DEBUG os_brick.initiator.connectors.base [req-181c2579-3787-49ff-b8f7-6197f4aea160 f0263eb466b94f009ae6b3d60b720847 db4148e9524b4599be7eb29f15e187f1 - - default default] Lock "connect_volume" "released" by "os_brick.initiator.connectors.fibre_channel.FibreChannelConnector.disconnect_volume" :: held 0.057s [00;33m{{(pid=2528923) inner /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/initiator/connectors/base.py:86}}[00m
2026-09-15 05:52:09.399 2528923 DEBUG os_brick.initiator.connectors.fibre_channel [req-181c2579-3787-49ff-b8f7-6197f4aea160 f0263eb466b94f009ae6b3d60b720847 db4148e9524b4599be7eb29f15e187f1 - - default default] <== disconnect_volume: return (2119ms) None [00;33m{{(pid=2528923) trace_logging_wrapper /opt/stack/data/venv/lib/python3.12/site-packages/os_brick/utils.py:202}}[00m
2026-09-15 05:52:09.400 2528923 DEBUG nova.virt.libvirt.volume.fibrechannel [req-181c2579-3787-49ff-b8f7-6197f4aea160 f0263eb466b94f009ae6b3d60b720847 db4148e9524b4599be7eb29f15e187f1 - - default default] [instance: 293bda35-54c6-4647-a9e0-f4611cbaef00] Disconnected FC Volume [00;33m{{(pid=2528923) disconnect_volume /opt/stack/nova/nova/virt/libvirt/volume/fibrechannel.py:76}}[00m
2026-09-15 05:52:09.400 2528923 INFO nova.virt.libvirt.driver [req-181c2579-3787-49ff-b8f7-6197f4aea160 f0263eb466b94f009ae6b3d60b720847 db4148e9524b4599be7eb29f15e187f1 - - default default] [instance: 293bda35-54c6-4647-a9e0-f4611cbaef00] Deleting instance files /opt/stack/data/nova/instances/293bda35-54c6-4647-a9e0-f4611cbaef00_del
2026-09-15 05:52:09.401 2528923 INFO nova.virt.libvirt.driver [req-181c2579-3787-49ff-b8f7-6197f4aea160 f0263eb466b94f009ae6b3d60b720847 db4148e9524b4599be7eb29f15e187f1 - - default default] [instance: 293bda35-54c6-4647-a9e0-f4611cbaef00] Deletion of /opt/stack/data/nova/instances/293bda35-54c6-4647-a9e0-f4611cbaef00_del complete
2026-09-15 05:52:09.404 2528923 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=2528923) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 05:52:09.412 2528923 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=2528923) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 05:52:09.413 2528923 INFO os_vif [req-3defa18c-faa9-404c-9c93-9ce04b8a40a6 9ee74b2c4a574f598c47f853e2f6e8d4 35722e8ced294340b6ef302dc6c3be8e - - default default] Successfully plugged vif VIFOpenVSwitch(active=False,address=fa:16:3e:43:86:fe,bridge_name='br-int',has_traffic_filtering=True,id=0a8a7c00-d76f-4255-ad1d-99a4a315e2c4,network=Network(5d1d169a-85df-465f-a90a-4c1d03345c46),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap0a8a7c00-d7')
