2026-09-15 19:07:14.578 3584041 DEBUG nova.cmd.compute [-] ******************************************************************************** [00;33m{{(pid=3584041) log_opt_values /opt/stack/data/venv/lib/python3.12/site-packages/oslo_config/cfg.py:3533}}[00m
      <entry name="version">34.1.0</entry>
      <entry name="serial">b2cbfcb0-91f3-43f8-b0ea-d900501e33b1</entry>
      <entry name="uuid">b2cbfcb0-91f3-43f8-b0ea-d900501e33b1</entry>
      <entry name="family">Virtual Machine</entry>
    </system>
  </sysinfo>
  <os>
    <type arch="x86_64" machine="pc">hvm</type>
    <boot dev="hd"/>
    <smbios mode="sysinfo"/>
  </os>
  <features>
    <acpi/>
    <vmcoreinfo/>
  </features>
  <iothreads>1</iothreads>
  <clock offset="utc"/>
  <cpu mode="custom" match="exact">
    <model>Nehalem</model>
    <topology sockets="1" cores="1" threads="1"/>
  </cpu>
  <devices>
    <disk type="block" device="disk">
      <driver name="qemu" type="raw" cache="none" io="native"/>
      <alias name="ua-e3c850c5-85de-4030-b8b3-16e19374eb36"/>
      <source dev="/dev/disk/by-path/pci-0000:11:00.0-fc-0x50060e8028273d10-lun-3"/>
      <target dev="vda" bus="virtio"/>
      <serial>e3c850c5-85de-4030-b8b3-16e19374eb36</serial>
    </disk>
    <interface type="ethernet">
      <mac address="fa:16:3e:1a:8b:56"/>
      <model type="virtio"/>
      <driver name="qemu"/>
      <mtu size="1450"/>
      <target dev="tap962d7822-7e" managed="no"/>
    </interface>
    <serial type="pty">
      <log file="/opt/stack/data/nova/instances/b2cbfcb0-91f3-43f8-b0ea-d900501e33b1/console.log" append="off"/>
    </serial>
    <graphics type="vnc" autoport="yes" listen="0.0.0.0"/>
    <video>
      <model type="virtio"/>
    </video>
    <rng model="virtio">
      <backend model="random">/dev/urandom</backend>
    </rng>
    <controller type="usb" index="0" model="none"/>
    <memballoon model="virtio" autodeflate="on" freePageReporting="on">
      <stats period="10"/>
    </memballoon>
  </devices>
</domain>
 [00;33m{{(pid=3584041) _get_guest_xml /opt/stack/nova/nova/virt/libvirt/driver.py:8366}}[00m
2026-09-15 19:17:37.246 3584041 DEBUG nova.virt.libvirt.vif [req-dbdb9b6f-caa0-401c-8c50-63b238ede869 a5d18a5099b64707bc9e6615d16c736e 350c4cafb6cc4d48ab59bc320ce6f0bc - - default default] vif_type=ovs instance=Instance(access_ip_v4=None,access_ip_v6=None,architecture=None,auto_disk_config=False,availability_zone='nova',cell_name=None,cleaned=False,compute_id=1,config_drive='',created_at=2026-09-16T02:17:18Z,default_ephemeral_device=None,default_swap_device=None,deleted=False,deleted_at=None,device_metadata=<?>,disable_terminate=False,display_description='tempest-ServerActionsTestOtherA-server-2124728957',display_name='tempest-ServerActionsTestOtherA-server-2124728957',ec2_ids=<?>,ephemeral_gb=0,ephemeral_key_uuid=None,fault=<?>,flavor=Flavor(12),hidden=False,host='devstack-92-210',hostname='tempest-serveractionstestothera-server-2124728957',id=10,image_ref='',info_cache=InstanceInfoCache,instance_type_id=12,kernel_id='',key_data='ecdsa-sha2-nistp384 AAAAE2VjZHNhLXNoYTItbmlzdHAzODQAAAAIbmlzdHAzODQAAABhBGxHChYWm5h/mjGSS1h2v0aEtAAxwXn/CQ5Fjs13MRxuQCBbDCIelfolDxSulI5rdyFCNJcQ6visrQvPx+0BDDDjJSOSPRI/ytRHNVVHDoQimVjvTuriJuoJhO3az9fvDw==',key_name='tempest-keypair-731886316',keypairs=<?>,launch_index=0,launched_at=2026-09-16T02:17:26Z,launched_on='devstack-92-210',locked=False,locked_by=None,memory_mb=256,metadata={},migration_context=MigrationContext,new_flavor=Flavor(12),node='devstack-92-210',numa_topology=None,old_flavor=Flavor(11),os_type=None,pci_devices=PciDeviceList,pci_requests=InstancePCIRequests,power_state=1,progress=0,project_id='350c4cafb6cc4d48ab59bc320ce6f0bc',ramdisk_id='',reservation_id='r-1yfvlzje',resources=None,root_device_name='/dev/vda',root_gb=1,security_groups=SecurityGroupList,services=ServiceList,shutdown_terminate=False,system_metadata={boot_roles='reader,member',image_base_image_ref='',image_hw_cdrom_bus='ide',image_hw_disk_bus='virtio',image_hw_input_bus=None,image_hw_machine_type='pc',image_hw_pointer_model=None,image_hw_rng_model='virtio',image_hw_video_model='virtio',image_hw_vif_model='virtio',image_min_disk='1',image_min_ram='0',image_owner_specified.openstack.md5='',image_owner_specified.openstack.object='images/cirros-0.6.1-x86_64-disk',image_owner_specified.openstack.sha256='',image_signature_verified='False',old_vm_state='active',owner_project_name='tempest-ServerActionsTestOtherA-811117346',owner_user_name='tempest-ServerActionsTestOtherA-811117346-project-member'},tags=<?>,task_state='resize_finish',terminated_at=None,trusted_certs=None,updated_at=2026-09-16T02:17:31Z,user_data='IyEvYmluL3NoCmVjaG8gIlByaW50aW5nIGNpcnJvcyB1c2VyIGF1dGhvcml6ZWQga2V5cyIKY2F0IH5jaXJyb3MvLnNzaC9hdXRob3JpemVkX2tleXMgfHwgdHJ1ZQo=',user_id='a5d18a5099b64707bc9e6615d16c736e',uuid=b2cbfcb0-91f3-43f8-b0ea-d900501e33b1,vcpu_model=VirtCPUModel,vcpus=1,vm_mode=None,vm_state='active') vif={"id": "962d7822-7ec3-46c6-b554-a6d5a59d0091", "address": "fa:16:3e:1a:8b:56", "network": {"id": "22f59aea-12a8-4cea-8c0e-cc8bcfed150e", "bridge": "br-int", "label": "tempest-ServerActionsTestOtherA-796849700-network", "subnets": [{"cidr": "10.1.0.0/28", "dns": [], "gateway": {"address": "10.1.0.1", "type": "gateway", "version": 4, "meta": {}}, "ips": [{"address": "10.1.0.11", "type": "fixed", "version": 4, "meta": {}, "floating_ips": [{"address": "172.24.5.156", "type": "floating", "version": 4, "meta": {}}], "label": "tempest-ServerActionsTestOtherA-796849700-network", "vif_mac": "fa:16:3e:1a:8b:56"}], "routes": [], "version": 4, "meta": {"enable_dhcp": true, "dhcp_server": "10.1.0.2"}}], "meta": {"injected": false, "tenant_id": "350c4cafb6cc4d48ab59bc320ce6f0bc", "mtu": 1450, "physical_network": null, "tunneled": true}}, "type": "ovs", "details": {"connectivity": "l2", "port_filter": true, "ovs_hybrid_plug": false, "ovs_create_tap": true, "datapath_type": "system", "bridge_name": "br-int", "bound_drivers": {"0": "openvswitch"}}, "devname": "tap962d7822-7e", "ovs_interfaceid": "962d7822-7ec3-46c6-b554-a6d5a59d0091", "qbh_params": null, "qbg_params": null, "active": true, "vnic_type": "normal", "profile": {}, "preserve_on_delete": false, "delegate_create": true, "meta": {}} [00;33m{{(pid=3584041) plug /opt/stack/nova/nova/virt/libvirt/vif.py:766}}[00m
2026-09-15 19:17:37.246 3584041 DEBUG nova.network.os_vif_util [req-dbdb9b6f-caa0-401c-8c50-63b238ede869 a5d18a5099b64707bc9e6615d16c736e 350c4cafb6cc4d48ab59bc320ce6f0bc - - default default] Converting VIF {"id": "962d7822-7ec3-46c6-b554-a6d5a59d0091", "address": "fa:16:3e:1a:8b:56", "network": {"id": "22f59aea-12a8-4cea-8c0e-cc8bcfed150e", "bridge": "br-int", "label": "tempest-ServerActionsTestOtherA-796849700-network", "subnets": [{"cidr": "10.1.0.0/28", "dns": [], "gateway": {"address": "10.1.0.1", "type": "gateway", "version": 4, "meta": {}}, "ips": [{"address": "10.1.0.11", "type": "fixed", "version": 4, "meta": {}, "floating_ips": [{"address": "172.24.5.156", "type": "floating", "version": 4, "meta": {}}], "label": "tempest-ServerActionsTestOtherA-796849700-network", "vif_mac": "fa:16:3e:1a:8b:56"}], "routes": [], "version": 4, "meta": {"enable_dhcp": true, "dhcp_server": "10.1.0.2"}}], "meta": {"injected": false, "tenant_id": "350c4cafb6cc4d48ab59bc320ce6f0bc", "mtu": 1450, "physical_network": null, "tunneled": true}}, "type": "ovs", "details": {"connectivity": "l2", "port_filter": true, "ovs_hybrid_plug": false, "ovs_create_tap": true, "datapath_type": "system", "bridge_name": "br-int", "bound_drivers": {"0": "openvswitch"}}, "devname": "tap962d7822-7e", "ovs_interfaceid": "962d7822-7ec3-46c6-b554-a6d5a59d0091", "qbh_params": null, "qbg_params": null, "active": true, "vnic_type": "normal", "profile": {}, "preserve_on_delete": false, "delegate_create": true, "meta": {}} [00;33m{{(pid=3584041) nova_to_osvif_vif /opt/stack/nova/nova/network/os_vif_util.py:511}}[00m
2026-09-15 19:17:37.246 3584041 DEBUG nova.network.os_vif_util [req-dbdb9b6f-caa0-401c-8c50-63b238ede869 a5d18a5099b64707bc9e6615d16c736e 350c4cafb6cc4d48ab59bc320ce6f0bc - - default default] Converted object VIFOpenVSwitch(active=True,address=fa:16:3e:1a:8b:56,bridge_name='br-int',has_traffic_filtering=True,id=962d7822-7ec3-46c6-b554-a6d5a59d0091,network=Network(22f59aea-12a8-4cea-8c0e-cc8bcfed150e),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap962d7822-7e') [00;33m{{(pid=3584041) nova_to_osvif_vif /opt/stack/nova/nova/network/os_vif_util.py:550}}[00m
2026-09-15 19:17:37.247 3584041 DEBUG os_vif [req-dbdb9b6f-caa0-401c-8c50-63b238ede869 a5d18a5099b64707bc9e6615d16c736e 350c4cafb6cc4d48ab59bc320ce6f0bc - - default default] Plugging vif VIFOpenVSwitch(active=True,address=fa:16:3e:1a:8b:56,bridge_name='br-int',has_traffic_filtering=True,id=962d7822-7ec3-46c6-b554-a6d5a59d0091,network=Network(22f59aea-12a8-4cea-8c0e-cc8bcfed150e),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap962d7822-7e') [00;33m{{(pid=3584041) plug /opt/stack/data/venv/lib/python3.12/site-packages/os_vif/__init__.py:93}}[00m
2026-09-15 19:17:37.247 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 13 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.248 3584041 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] Running txn 1944fa5c n=1 command(idx=0): AddBridgeCommand(_result=None, name=br-int, may_exist=True, datapath_type=system) [00;33m{{(pid=3584041) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:91}}[00m
2026-09-15 19:17:37.249 3584041 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] txn 1944fa5c caused no change [00;33m{{(pid=3584041) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:135}}[00m
2026-09-15 19:17:37.250 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 13 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.251 3584041 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] Running txn 7b4d87cc n=1 command(idx=0): DbCreateCommand(_result=None, table=QoS, columns={'type': 'linux-noop', 'external_ids': {'id': '7f202bf3-b3ac-5665-a7f8-f1d8039201a5', '_type': 'linux-noop'}}, row=False) [00;33m{{(pid=3584041) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:91}}[00m
2026-09-15 19:17:37.252 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.253 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 0-ms timeout [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 19:17:37.253 3584041 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] txn 7b4d87cc succeeded [00;33m{{(pid=3584041) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:137}}[00m
2026-09-15 19:17:37.255 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.258 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 13 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.259 3584041 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] Running txn 421a7f26 n=1 command(idx=0): AddPortCommand(_result=None, bridge=br-int, port=tap962d7822-7e, may_exist=True, interface_attrs={}) [00;33m{{(pid=3584041) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:91}}[00m
2026-09-15 19:17:37.260 3584041 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] Running txn 421a7f26 n=1 command(idx=1): DbSetCommand(_result=None, table=Port, record=tap962d7822-7e, col_values=(('qos', UUID('3dc5743d-f125-4b55-84b1-6cf7386892ee')),), if_exists=True) [00;33m{{(pid=3584041) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:91}}[00m
2026-09-15 19:17:37.260 3584041 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] Running txn 421a7f26 n=1 command(idx=2): DbSetCommand(_result=None, table=Interface, record=tap962d7822-7e, col_values=(('external_ids', {'iface-id': '962d7822-7ec3-46c6-b554-a6d5a59d0091', 'iface-status': 'active', 'attached-mac': 'fa:16:3e:1a:8b:56', 'vm-uuid': 'b2cbfcb0-91f3-43f8-b0ea-d900501e33b1'}),), if_exists=True) [00;33m{{(pid=3584041) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:91}}[00m
2026-09-15 19:17:37.261 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.263 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] 0-ms timeout [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:248}}[00m
2026-09-15 19:17:37.263 3584041 DEBUG ovsdbapp.backend.ovs_idl.transaction [-] txn 421a7f26 succeeded [00;33m{{(pid=3584041) do_commit /opt/stack/data/venv/lib/python3.12/site-packages/ovsdbapp/backend/ovs_idl/transaction.py:137}}[00m
2026-09-15 19:17:37.270 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.280 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.282 3584041 INFO os_vif [req-dbdb9b6f-caa0-401c-8c50-63b238ede869 a5d18a5099b64707bc9e6615d16c736e 350c4cafb6cc4d48ab59bc320ce6f0bc - - default default] Successfully plugged vif VIFOpenVSwitch(active=True,address=fa:16:3e:1a:8b:56,bridge_name='br-int',has_traffic_filtering=True,id=962d7822-7ec3-46c6-b554-a6d5a59d0091,network=Network(22f59aea-12a8-4cea-8c0e-cc8bcfed150e),plugin='ovs',port_profile=VIFPortProfileOpenVSwitch,preserve_on_delete=False,vif_name='tap962d7822-7e')
2026-09-15 19:17:37.286 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.324 3584041 DEBUG nova.virt.libvirt.driver [req-dbdb9b6f-caa0-401c-8c50-63b238ede869 a5d18a5099b64707bc9e6615d16c736e 350c4cafb6cc4d48ab59bc320ce6f0bc - - default default] No BDM found with device name vda, not building metadata. [00;33m{{(pid=3584041) _build_disk_metadata /opt/stack/nova/nova/virt/libvirt/driver.py:13433}}[00m
2026-09-15 19:17:37.325 3584041 DEBUG nova.virt.libvirt.driver [req-dbdb9b6f-caa0-401c-8c50-63b238ede869 a5d18a5099b64707bc9e6615d16c736e 350c4cafb6cc4d48ab59bc320ce6f0bc - - default default] No VIF found with MAC fa:16:3e:1a:8b:56, not building metadata [00;33m{{(pid=3584041) _build_interface_metadata /opt/stack/nova/nova/virt/libvirt/driver.py:13409}}[00m
2026-09-15 19:17:37.360 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.369 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.374 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.379 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.405 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.482 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.633 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.638 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.788 3584041 DEBUG nova.compute.manager [req-1219000e-0442-41a3-8126-ce97de76e6eb cbedd027f0134ee7b6164bcbe6fdb8e7 4b759fe2d41d43f69adf6e7da1ff63bc - - default default] [instance: b2cbfcb0-91f3-43f8-b0ea-d900501e33b1] Received event network-vif-unplugged-962d7822-7ec3-46c6-b554-a6d5a59d0091 [00;33m{{(pid=3584041) external_instance_event /opt/stack/nova/nova/compute/manager.py:11665}}[00m
2026-09-15 19:17:37.789 3584041 DEBUG oslo_concurrency.lockutils [req-1219000e-0442-41a3-8126-ce97de76e6eb cbedd027f0134ee7b6164bcbe6fdb8e7 4b759fe2d41d43f69adf6e7da1ff63bc - - default default] Acquiring lock "b2cbfcb0-91f3-43f8-b0ea-d900501e33b1-events" by "nova.compute.manager.InstanceEvents.pop_instance_event.<locals>._pop_event" [00;33m{{(pid=3584041) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:512}}[00m
2026-09-15 19:17:37.790 3584041 DEBUG oslo_concurrency.lockutils [req-1219000e-0442-41a3-8126-ce97de76e6eb cbedd027f0134ee7b6164bcbe6fdb8e7 4b759fe2d41d43f69adf6e7da1ff63bc - - default default] Lock "b2cbfcb0-91f3-43f8-b0ea-d900501e33b1-events" acquired by "nova.compute.manager.InstanceEvents.pop_instance_event.<locals>._pop_event" :: waited 0.000s [00;33m{{(pid=3584041) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:525}}[00m
2026-09-15 19:17:37.790 3584041 DEBUG oslo_concurrency.lockutils [req-1219000e-0442-41a3-8126-ce97de76e6eb cbedd027f0134ee7b6164bcbe6fdb8e7 4b759fe2d41d43f69adf6e7da1ff63bc - - default default] Lock "b2cbfcb0-91f3-43f8-b0ea-d900501e33b1-events" "released" by "nova.compute.manager.InstanceEvents.pop_instance_event.<locals>._pop_event" :: held 0.000s [00;33m{{(pid=3584041) inner /opt/stack/data/venv/lib/python3.12/site-packages/oslo_concurrency/lockutils.py:544}}[00m
2026-09-15 19:17:37.790 3584041 DEBUG nova.compute.manager [req-1219000e-0442-41a3-8126-ce97de76e6eb cbedd027f0134ee7b6164bcbe6fdb8e7 4b759fe2d41d43f69adf6e7da1ff63bc - - default default] [instance: b2cbfcb0-91f3-43f8-b0ea-d900501e33b1] No waiting events found dispatching network-vif-unplugged-962d7822-7ec3-46c6-b554-a6d5a59d0091 [00;33m{{(pid=3584041) pop_instance_event /opt/stack/nova/nova/compute/manager.py:344}}[00m
2026-09-15 19:17:37.790 3584041 WARNING nova.compute.manager [req-1219000e-0442-41a3-8126-ce97de76e6eb cbedd027f0134ee7b6164bcbe6fdb8e7 4b759fe2d41d43f69adf6e7da1ff63bc - - default default] [instance: b2cbfcb0-91f3-43f8-b0ea-d900501e33b1] Received unexpected event network-vif-unplugged-962d7822-7ec3-46c6-b554-a6d5a59d0091 for instance with vm_state active and task_state resize_finish.
2026-09-15 19:17:37.821 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.823 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.824 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.826 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.831 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.833 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:37.848 3584041 DEBUG ovsdbapp.backend.ovs_idl.vlog [-] [POLLIN] on fd 17 [00;33m{{(pid=3584041) __log_wakeup /opt/stack/data/venv/lib/python3.12/site-packages/ovs/poller.py:263}}[00m
2026-09-15 19:17:38.214 3584041 DEBUG nova.virt.libvirt.host [req-ee08a340-0d5b-4e75-b764-3073a3ef27a2 - - - - - -] Removed pending STOPPED event for b2cbfcb0-91f3-43f8-b0ea-d900501e33b1 due to new event <LifecycleEvent: 1789525058.2145987, b2cbfcb0-91f3-43f8-b0ea-d900501e33b1 => Resumed> [00;33m{{(pid=3584041) _event_emit_delayed /opt/stack/nova/nova/virt/libvirt/host.py:524}}[00m
2026-09-15 19:17:38.215 3584041 DEBUG nova.virt.driver [req-ee08a340-0d5b-4e75-b764-3073a3ef27a2 - - - - - -] Emitting event <LifecycleEvent: 1789525058.2145987, b2cbfcb0-91f3-43f8-b0ea-d900501e33b1 => Resumed> [00;33m{{(pid=3584041) emit_event /opt/stack/nova/nova/virt/driver.py:1905}}[00m
2026-09-15 19:17:38.215 3584041 INFO nova.compute.manager [req-ee08a340-0d5b-4e75-b764-3073a3ef27a2 - - - - - -] [instance: b2cbfcb0-91f3-43f8-b0ea-d900501e33b1] VM Resumed (Lifecycle Event)
2026-09-15 19:17:38.217 3584041 DEBUG nova.compute.manager [req-dbdb9b6f-caa0-401c-8c50-63b238ede869 a5d18a5099b64707bc9e6615d16c736e 350c4cafb6cc4d48ab59bc320ce6f0bc - - default default] [instance: b2cbfcb0-91f3-43f8-b0ea-d900501e33b1] Instance event wait completed in 0 seconds for  [00;33m{{(pid=3584041) wait_for_instance_event /opt/stack/nova/nova/compute/manager.py:602}}[00m
2026-09-15 19:17:38.221 3584041 INFO nova.virt.libvirt.driver [-] [instance: b2cbfcb0-91f3-43f8-b0ea-d900501e33b1] Instance running successfully.
2026-09-15 19:17:38.223 3584041 DEBUG nova.virt.libvirt.guest [req-dbdb9b6f-caa0-401c-8c50-63b238ede869 a5d18a5099b64707bc9e6615d16c736e 350c4cafb6cc4d48ab59bc320ce6f0bc - - default default] [instance: b2cbfcb0-91f3-43f8-b0ea-d900501e33b1] Failed to set time: agent not configured [00;33m{{(pid=3584041) sync_guest_time /opt/stack/nova/nova/virt/libvirt/guest.py:194}}[00m
2026-09-15 19:17:38.223 3584041 DEBUG nova.virt.libvirt.driver [req-dbdb9b6f-caa0-401c-8c50-63b238ede869 a5d18a5099b64707bc9e6615d16c736e 350c4cafb6cc4d48ab59bc320ce6f0bc - - default default] [instance: b2cbfcb0-91f3-43f8-b0ea-d900501e33b1] finish_migration finished successfully. [00;33m{{(pid=3584041) finish_migration /opt/stack/nova/nova/virt/libvirt/driver.py:13106}}[00m
2026-09-15 19:17:38.230 3584041 DEBUG nova.compute.manager [req-ee08a340-0d5b-4e75-b764-3073a3ef27a2 - - - - - -] [instance: b2cbfcb0-91f3-43f8-b0ea-d900501e33b1] Checking state [00;33m{{(pid=3584041) _get_power_state /opt/stack/nova/nova/compute/manager.py:1815}}[00m
2026-09-15 19:17:38.232 3584041 DEBUG nova.compute.manager [req-ee08a340-0d5b-4e75-b764-3073a3ef27a2 - - - - - -] [instance: b2cbfcb0-91f3-43f8-b0ea-d900501e33b1] Synchronizing instance power state after lifecycle event "Resumed"; current vm_state: active, current task_state: resize_finish, current DB power_state: 1, VM power_state: 1 [00;33m{{(pid=3584041) handle_lifecycle_event /opt/stack/nova/nova/compute/manager.py:1370}}[00m
2026-09-15 19:17:38.243 3584041 INFO nova.compute.manager [req-ee08a340-0d5b-4e75-b764-3073a3ef27a2 - - - - - -] [instance: b2cbfcb0-91f3-43f8-b0ea-d900501e33b1] During sync_power_state the instance has a pending task (resize_finish). Skip.
2026-09-15 19:17:38.244 3584041 DEBUG nova.virt.driver [req-ee08a340-0d5b-4e75-b764-3073a3ef27a2 - - - - - -] Emitting event <LifecycleEvent: 1789525058.2445943, b2cbfcb0-91f3-43f8-b0ea-d900501e33b1 => Started> [00;33m{{(pid=3584041) emit_event /opt/stack/nova/nova/virt/driver.py:1905}}[00m
2026-09-15 19:17:38.244 3584041 INFO nova.compute.manager [req-ee08a340-0d5b-4e75-b764-3073a3ef27a2 - - - - - -] [instance: b2cbfcb0-91f3-43f8-b0ea-d900501e33b1] VM Started (Lifecycle Event)
